image,model,class_id,class_name,elapsed_ms,detections
ebike_2020-1022-_jpg.rf.146b15621e1e5801d8348ded98087d14.jpg,baseline,0,ebike,28.333,0
ebike_2020-1022-_jpg.rf.146b15621e1e5801d8348ded98087d14.jpg,baseline,1,driver,27.937,0
ebike_2020-1022-_jpg.rf.146b15621e1e5801d8348ded98087d14.jpg,baseline,2,passenger,28.875,0
ebike_2020-1022-_jpg.rf.146b15621e1e5801d8348ded98087d14.jpg,bifpn,0,ebike,28.710,0
ebike_2020-1022-_jpg.rf.146b15621e1e5801d8348ded98087d14.jpg,bifpn,1,driver,28.305,0
ebike_2020-1022-_jpg.rf.146b15621e1e5801d8348ded98087d14.jpg,bifpn,2,passenger,29.422,0
ebike_2020-1022-_jpg.rf.146b15621e1e5801d8348ded98087d14.jpg,yolov8n,1,bicycle,30.898,0
ebike_2020-1022-_jpg.rf.146b15621e1e5801d8348ded98087d14.jpg,yolov8n,3,motorcycle,32.213,0
ebike_2020-1022-_jpg.rf.146b15621e1e5801d8348ded98087d14.jpg,yolov8n,0,person,30.787,1
ebike_2020-1137-_jpg.rf.10e489537e18ae8805d3bce34f4f218b.jpg,baseline,0,ebike,28.781,0
ebike_2020-1137-_jpg.rf.10e489537e18ae8805d3bce34f4f218b.jpg,baseline,1,driver,30.297,0
ebike_2020-1137-_jpg.rf.10e489537e18ae8805d3bce34f4f218b.jpg,baseline,2,passenger,27.435,0
ebike_2020-1137-_jpg.rf.10e489537e18ae8805d3bce34f4f218b.jpg,bifpn,0,ebike,30.525,0
ebike_2020-1137-_jpg.rf.10e489537e18ae8805d3bce34f4f218b.jpg,bifpn,1,driver,29.457,1
ebike_2020-1137-_jpg.rf.10e489537e18ae8805d3bce34f4f218b.jpg,bifpn,2,passenger,28.126,0
ebike_2020-1137-_jpg.rf.10e489537e18ae8805d3bce34f4f218b.jpg,yolov8n,1,bicycle,29.845,0
ebike_2020-1137-_jpg.rf.10e489537e18ae8805d3bce34f4f218b.jpg,yolov8n,3,motorcycle,29.154,0
ebike_2020-1137-_jpg.rf.10e489537e18ae8805d3bce34f4f218b.jpg,yolov8n,0,person,30.720,1
ebike_2020-1141-_jpg.rf.4336f6cb0085da0bb05bfddeae0460b7.jpg,baseline,0,ebike,30.319,0
ebike_2020-1141-_jpg.rf.4336f6cb0085da0bb05bfddeae0460b7.jpg,baseline,1,driver,31.688,0
ebike_2020-1141-_jpg.rf.4336f6cb0085da0bb05bfddeae0460b7.jpg,baseline,2,passenger,33.657,0
ebike_2020-1141-_jpg.rf.4336f6cb0085da0bb05bfddeae0460b7.jpg,bifpn,0,ebike,32.845,0
ebike_2020-1141-_jpg.rf.4336f6cb0085da0bb05bfddeae0460b7.jpg,bifpn,1,driver,32.646,0
ebike_2020-1141-_jpg.rf.4336f6cb0085da0bb05bfddeae0460b7.jpg,bifpn,2,passenger,31.345,0
ebike_2020-1141-_jpg.rf.4336f6cb0085da0bb05bfddeae0460b7.jpg,yolov8n,1,bicycle,32.744,0
ebike_2020-1141-_jpg.rf.4336f6cb0085da0bb05bfddeae0460b7.jpg,yolov8n,3,motorcycle,34.056,0
ebike_2020-1141-_jpg.rf.4336f6cb0085da0bb05bfddeae0460b7.jpg,yolov8n,0,person,36.200,1
ebike_2020-118-_jpg.rf.ffdb64b7a4c6fd17e208256b02dcfcea.jpg,baseline,0,ebike,32.750,1
ebike_2020-118-_jpg.rf.ffdb64b7a4c6fd17e208256b02dcfcea.jpg,baseline,1,driver,32.463,0
ebike_2020-118-_jpg.rf.ffdb64b7a4c6fd17e208256b02dcfcea.jpg,baseline,2,passenger,35.128,0
ebike_2020-118-_jpg.rf.ffdb64b7a4c6fd17e208256b02dcfcea.jpg,bifpn,0,ebike,32.568,1
ebike_2020-118-_jpg.rf.ffdb64b7a4c6fd17e208256b02dcfcea.jpg,bifpn,1,driver,32.654,0
ebike_2020-118-_jpg.rf.ffdb64b7a4c6fd17e208256b02dcfcea.jpg,bifpn,2,passenger,33.998,0
ebike_2020-118-_jpg.rf.ffdb64b7a4c6fd17e208256b02dcfcea.jpg,yolov8n,1,bicycle,33.812,0
ebike_2020-118-_jpg.rf.ffdb64b7a4c6fd17e208256b02dcfcea.jpg,yolov8n,3,motorcycle,34.564,0
ebike_2020-118-_jpg.rf.ffdb64b7a4c6fd17e208256b02dcfcea.jpg,yolov8n,0,person,35.136,2
ebike_2020-1186-_jpg.rf.73cda63b8398385f784a0e16f1d1b12d.jpg,baseline,0,ebike,34.822,0
ebike_2020-1186-_jpg.rf.73cda63b8398385f784a0e16f1d1b12d.jpg,baseline,1,driver,31.888,0
ebike_2020-1186-_jpg.rf.73cda63b8398385f784a0e16f1d1b12d.jpg,baseline,2,passenger,32.701,0
ebike_2020-1186-_jpg.rf.73cda63b8398385f784a0e16f1d1b12d.jpg,bifpn,0,ebike,33.134,0
ebike_2020-1186-_jpg.rf.73cda63b8398385f784a0e16f1d1b12d.jpg,bifpn,1,driver,33.698,0
ebike_2020-1186-_jpg.rf.73cda63b8398385f784a0e16f1d1b12d.jpg,bifpn,2,passenger,33.707,0
ebike_2020-1186-_jpg.rf.73cda63b8398385f784a0e16f1d1b12d.jpg,yolov8n,1,bicycle,35.178,0
ebike_2020-1186-_jpg.rf.73cda63b8398385f784a0e16f1d1b12d.jpg,yolov8n,3,motorcycle,36.363,0
ebike_2020-1186-_jpg.rf.73cda63b8398385f784a0e16f1d1b12d.jpg,yolov8n,0,person,36.795,1
ebike_2020-1421-_jpg.rf.a6c80be8b88321aa8fc480216f8c0f0e.jpg,baseline,0,ebike,31.055,0
ebike_2020-1421-_jpg.rf.a6c80be8b88321aa8fc480216f8c0f0e.jpg,baseline,1,driver,32.662,0
ebike_2020-1421-_jpg.rf.a6c80be8b88321aa8fc480216f8c0f0e.jpg,baseline,2,passenger,30.809,0
ebike_2020-1421-_jpg.rf.a6c80be8b88321aa8fc480216f8c0f0e.jpg,bifpn,0,ebike,30.984,0
ebike_2020-1421-_jpg.rf.a6c80be8b88321aa8fc480216f8c0f0e.jpg,bifpn,1,driver,30.423,0
ebike_2020-1421-_jpg.rf.a6c80be8b88321aa8fc480216f8c0f0e.jpg,bifpn,2,passenger,29.746,0
ebike_2020-1421-_jpg.rf.a6c80be8b88321aa8fc480216f8c0f0e.jpg,yolov8n,1,bicycle,32.415,0
ebike_2020-1421-_jpg.rf.a6c80be8b88321aa8fc480216f8c0f0e.jpg,yolov8n,3,motorcycle,32.322,0
ebike_2020-1421-_jpg.rf.a6c80be8b88321aa8fc480216f8c0f0e.jpg,yolov8n,0,person,31.666,1
ebike_2020-1436-_jpg.rf.1c12993167c1d4b6e627f9b0b772f7ea.jpg,baseline,0,ebike,31.196,0
ebike_2020-1436-_jpg.rf.1c12993167c1d4b6e627f9b0b772f7ea.jpg,baseline,1,driver,31.570,0
ebike_2020-1436-_jpg.rf.1c12993167c1d4b6e627f9b0b772f7ea.jpg,baseline,2,passenger,31.199,0
ebike_2020-1436-_jpg.rf.1c12993167c1d4b6e627f9b0b772f7ea.jpg,bifpn,0,ebike,31.317,0
ebike_2020-1436-_jpg.rf.1c12993167c1d4b6e627f9b0b772f7ea.jpg,bifpn,1,driver,32.367,0
ebike_2020-1436-_jpg.rf.1c12993167c1d4b6e627f9b0b772f7ea.jpg,bifpn,2,passenger,32.456,0
ebike_2020-1436-_jpg.rf.1c12993167c1d4b6e627f9b0b772f7ea.jpg,yolov8n,1,bicycle,33.408,0
ebike_2020-1436-_jpg.rf.1c12993167c1d4b6e627f9b0b772f7ea.jpg,yolov8n,3,motorcycle,34.507,0
ebike_2020-1436-_jpg.rf.1c12993167c1d4b6e627f9b0b772f7ea.jpg,yolov8n,0,person,33.403,1
ebike_2020-1473-_jpg.rf.b8a00e0f59ef5412a55f699c4bfbeae4.jpg,baseline,0,ebike,30.801,0
ebike_2020-1473-_jpg.rf.b8a00e0f59ef5412a55f699c4bfbeae4.jpg,baseline,1,driver,29.348,0
ebike_2020-1473-_jpg.rf.b8a00e0f59ef5412a55f699c4bfbeae4.jpg,baseline,2,passenger,31.075,0
ebike_2020-1473-_jpg.rf.b8a00e0f59ef5412a55f699c4bfbeae4.jpg,bifpn,0,ebike,32.809,0
ebike_2020-1473-_jpg.rf.b8a00e0f59ef5412a55f699c4bfbeae4.jpg,bifpn,1,driver,31.471,0
ebike_2020-1473-_jpg.rf.b8a00e0f59ef5412a55f699c4bfbeae4.jpg,bifpn,2,passenger,30.489,0
ebike_2020-1473-_jpg.rf.b8a00e0f59ef5412a55f699c4bfbeae4.jpg,yolov8n,1,bicycle,32.817,0
ebike_2020-1473-_jpg.rf.b8a00e0f59ef5412a55f699c4bfbeae4.jpg,yolov8n,3,motorcycle,30.917,0
ebike_2020-1473-_jpg.rf.b8a00e0f59ef5412a55f699c4bfbeae4.jpg,yolov8n,0,person,32.588,1
ebike_2020-149-_jpg.rf.884e421115a7ac3f392c34aa9f30731c.jpg,baseline,0,ebike,28.574,1
ebike_2020-149-_jpg.rf.884e421115a7ac3f392c34aa9f30731c.jpg,baseline,1,driver,32.267,0
ebike_2020-149-_jpg.rf.884e421115a7ac3f392c34aa9f30731c.jpg,baseline,2,passenger,32.138,0
ebike_2020-149-_jpg.rf.884e421115a7ac3f392c34aa9f30731c.jpg,bifpn,0,ebike,33.036,1
ebike_2020-149-_jpg.rf.884e421115a7ac3f392c34aa9f30731c.jpg,bifpn,1,driver,32.562,0
ebike_2020-149-_jpg.rf.884e421115a7ac3f392c34aa9f30731c.jpg,bifpn,2,passenger,32.917,0
ebike_2020-149-_jpg.rf.884e421115a7ac3f392c34aa9f30731c.jpg,yolov8n,1,bicycle,33.285,0
ebike_2020-149-_jpg.rf.884e421115a7ac3f392c34aa9f30731c.jpg,yolov8n,3,motorcycle,34.928,0
ebike_2020-149-_jpg.rf.884e421115a7ac3f392c34aa9f30731c.jpg,yolov8n,0,person,36.767,1
ebike_2020-1558-_jpg.rf.aae8f1418861a64a38630975ffee24ca.jpg,baseline,0,ebike,32.010,0
ebike_2020-1558-_jpg.rf.aae8f1418861a64a38630975ffee24ca.jpg,baseline,1,driver,30.773,0
ebike_2020-1558-_jpg.rf.aae8f1418861a64a38630975ffee24ca.jpg,baseline,2,passenger,28.637,0
ebike_2020-1558-_jpg.rf.aae8f1418861a64a38630975ffee24ca.jpg,bifpn,0,ebike,29.210,0
ebike_2020-1558-_jpg.rf.aae8f1418861a64a38630975ffee24ca.jpg,bifpn,1,driver,39.246,0
ebike_2020-1558-_jpg.rf.aae8f1418861a64a38630975ffee24ca.jpg,bifpn,2,passenger,27.130,0
ebike_2020-1558-_jpg.rf.aae8f1418861a64a38630975ffee24ca.jpg,yolov8n,1,bicycle,29.529,0
ebike_2020-1558-_jpg.rf.aae8f1418861a64a38630975ffee24ca.jpg,yolov8n,3,motorcycle,30.123,0
ebike_2020-1558-_jpg.rf.aae8f1418861a64a38630975ffee24ca.jpg,yolov8n,0,person,29.453,1
ebike_2020-1723-_jpg.rf.016141a093bf342505a9f73a2e83105b.jpg,baseline,0,ebike,28.926,0
ebike_2020-1723-_jpg.rf.016141a093bf342505a9f73a2e83105b.jpg,baseline,1,driver,30.197,0
ebike_2020-1723-_jpg.rf.016141a093bf342505a9f73a2e83105b.jpg,baseline,2,passenger,32.379,0
ebike_2020-1723-_jpg.rf.016141a093bf342505a9f73a2e83105b.jpg,bifpn,0,ebike,32.407,0
ebike_2020-1723-_jpg.rf.016141a093bf342505a9f73a2e83105b.jpg,bifpn,1,driver,31.742,0
ebike_2020-1723-_jpg.rf.016141a093bf342505a9f73a2e83105b.jpg,bifpn,2,passenger,30.990,0
ebike_2020-1723-_jpg.rf.016141a093bf342505a9f73a2e83105b.jpg,yolov8n,1,bicycle,34.428,0
ebike_2020-1723-_jpg.rf.016141a093bf342505a9f73a2e83105b.jpg,yolov8n,3,motorcycle,33.192,0
ebike_2020-1723-_jpg.rf.016141a093bf342505a9f73a2e83105b.jpg,yolov8n,0,person,32.499,1
ebike_2020-1835-_jpg.rf.081ca6ec57eed4faf993cdc3a0f00136.jpg,baseline,0,ebike,28.975,1
ebike_2020-1835-_jpg.rf.081ca6ec57eed4faf993cdc3a0f00136.jpg,baseline,1,driver,28.531,0
ebike_2020-1835-_jpg.rf.081ca6ec57eed4faf993cdc3a0f00136.jpg,baseline,2,passenger,27.346,0
ebike_2020-1835-_jpg.rf.081ca6ec57eed4faf993cdc3a0f00136.jpg,bifpn,0,ebike,28.301,1
ebike_2020-1835-_jpg.rf.081ca6ec57eed4faf993cdc3a0f00136.jpg,bifpn,1,driver,27.669,0
ebike_2020-1835-_jpg.rf.081ca6ec57eed4faf993cdc3a0f00136.jpg,bifpn,2,passenger,28.560,0
ebike_2020-1835-_jpg.rf.081ca6ec57eed4faf993cdc3a0f00136.jpg,yolov8n,1,bicycle,29.705,0
ebike_2020-1835-_jpg.rf.081ca6ec57eed4faf993cdc3a0f00136.jpg,yolov8n,3,motorcycle,29.158,0
ebike_2020-1835-_jpg.rf.081ca6ec57eed4faf993cdc3a0f00136.jpg,yolov8n,0,person,28.988,2
ebike_2020-185-_jpg.rf.59a8b647efbbea4a73250dae7c0c1987.jpg,baseline,0,ebike,26.240,0
ebike_2020-185-_jpg.rf.59a8b647efbbea4a73250dae7c0c1987.jpg,baseline,1,driver,24.965,0
ebike_2020-185-_jpg.rf.59a8b647efbbea4a73250dae7c0c1987.jpg,baseline,2,passenger,25.056,0
ebike_2020-185-_jpg.rf.59a8b647efbbea4a73250dae7c0c1987.jpg,bifpn,0,ebike,25.234,0
ebike_2020-185-_jpg.rf.59a8b647efbbea4a73250dae7c0c1987.jpg,bifpn,1,driver,26.392,0
ebike_2020-185-_jpg.rf.59a8b647efbbea4a73250dae7c0c1987.jpg,bifpn,2,passenger,26.934,0
ebike_2020-185-_jpg.rf.59a8b647efbbea4a73250dae7c0c1987.jpg,yolov8n,1,bicycle,27.365,0
ebike_2020-185-_jpg.rf.59a8b647efbbea4a73250dae7c0c1987.jpg,yolov8n,3,motorcycle,30.036,0
ebike_2020-185-_jpg.rf.59a8b647efbbea4a73250dae7c0c1987.jpg,yolov8n,0,person,30.316,1
ebike_2020-201-_jpg.rf.120428d6cffc9e6502c4be62587ed28c.jpg,baseline,0,ebike,26.027,1
ebike_2020-201-_jpg.rf.120428d6cffc9e6502c4be62587ed28c.jpg,baseline,1,driver,23.831,0
ebike_2020-201-_jpg.rf.120428d6cffc9e6502c4be62587ed28c.jpg,baseline,2,passenger,23.788,0
ebike_2020-201-_jpg.rf.120428d6cffc9e6502c4be62587ed28c.jpg,bifpn,0,ebike,24.560,1
ebike_2020-201-_jpg.rf.120428d6cffc9e6502c4be62587ed28c.jpg,bifpn,1,driver,23.828,0
ebike_2020-201-_jpg.rf.120428d6cffc9e6502c4be62587ed28c.jpg,bifpn,2,passenger,24.413,0
ebike_2020-201-_jpg.rf.120428d6cffc9e6502c4be62587ed28c.jpg,yolov8n,1,bicycle,25.922,0
ebike_2020-201-_jpg.rf.120428d6cffc9e6502c4be62587ed28c.jpg,yolov8n,3,motorcycle,26.307,0
ebike_2020-201-_jpg.rf.120428d6cffc9e6502c4be62587ed28c.jpg,yolov8n,0,person,26.831,3
ebike_2020-2092-_jpg.rf.f43a1fe4a28c88747e1dce0a0454f22b.jpg,baseline,0,ebike,33.103,1
ebike_2020-2092-_jpg.rf.f43a1fe4a28c88747e1dce0a0454f22b.jpg,baseline,1,driver,30.816,0
