video,frame,timestamp_sec,rider_track_id,rider_conf,rider_bbox,occupant_count,head_count,helmeted_count,no_helmet_count,matched_occupant_ids,match_scores,raw_overload,confirmed_overload,helmet_status,elapsed_ms,fps
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,184,6.139,M002,0.810,904.3 284.6 1000.8 416.7,0,0,0,0,,,0,1,UNKNOWN,27.236,36.716
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,184,6.139,M004,0.317,1259.2 283.6 1279.6 379.5,0,0,0,0,,,0,0,UNKNOWN,27.236,36.716
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,185,6.173,M002,0.831,908.4 284.2 1002.9 415.8,0,0,0,0,,,0,1,UNKNOWN,27.501,36.362
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,185,6.173,U002,0.279,1259.9 284.1 1279.6 380.9,0,0,0,0,,,0,0,UNKNOWN,27.501,36.362
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,186,6.206,M002,0.858,912.8 282.5 1004.3 415.6,0,0,0,0,,,0,1,UNKNOWN,27.700,36.101
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,186,6.206,M004,0.306,1259.0 288.2 1279.5 379.4,0,0,0,0,,,0,0,UNKNOWN,27.700,36.101
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,187,6.240,M002,0.862,916.8 282.8 1007.4 413.0,1,1,0,1,P004,1.593,0,1,NO_HELMET,26.344,37.959
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,187,6.240,M004,0.303,1259.7 288.4 1279.5 379.5,0,0,0,0,,,0,0,UNKNOWN,26.344,37.959
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,188,6.273,M002,0.843,919.0 282.6 1012.3 411.8,1,1,0,1,P004,1.601,0,1,NO_HELMET,25.806,38.751
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,188,6.273,M004,0.285,1260.1 288.0 1279.5 379.6,0,0,0,0,,,0,0,UNKNOWN,25.806,38.751
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,189,6.306,M002,0.878,925.8 282.9 1016.7 411.0,0,0,0,0,,,0,1,UNKNOWN,28.618,34.943
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,189,6.306,U002,0.255,1260.3 287.3 1279.5 379.8,0,0,0,0,,,0,0,UNKNOWN,28.618,34.943
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,190,6.340,M002,0.857,930.2 284.4 1021.5 408.2,1,1,0,1,P004,1.601,0,1,NO_HELMET,41.075,24.346
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,190,6.340,M004,0.270,1260.7 288.1 1279.5 379.8,0,0,0,0,,,0,0,UNKNOWN,41.075,24.346
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,190,6.340,U003,0.263,1016.0 273.3 1058.4 364.7,0,0,0,0,,,0,0,UNKNOWN,41.075,24.346
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,191,6.373,M002,0.869,934.6 285.5 1025.6 407.3,1,1,0,1,P004,1.595,0,1,NO_HELMET,26.403,37.875
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,191,6.373,M004,0.278,1260.7 288.2 1279.5 379.8,0,0,0,0,,,0,0,UNKNOWN,26.403,37.875
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,192,6.406,M002,0.869,939.3 283.2 1032.0 407.3,1,1,0,1,P004,1.599,0,1,NO_HELMET,26.311,38.007
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,192,6.406,M004,0.303,1260.6 284.7 1279.6 379.1,0,0,0,0,,,0,0,UNKNOWN,26.311,38.007
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,192,6.406,U003,0.289,1026.6 272.9 1072.9 363.9,0,0,0,0,,,0,0,UNKNOWN,26.311,38.007
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,193,6.440,M002,0.866,944.0 282.9 1034.3 407.3,0,0,0,0,,,0,1,UNKNOWN,26.205,38.161
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,193,6.440,M004,0.303,1259.6 276.6 1279.7 379.3,0,0,0,0,,,0,0,UNKNOWN,26.205,38.161
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,194,6.473,M002,0.874,946.9 282.5 1039.4 406.8,1,1,0,1,P004,1.598,0,1,NO_HELMET,26.424,37.844
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,195,6.506,M002,0.847,951.0 283.8 1042.9 406.1,0,0,0,0,,,0,1,UNKNOWN,26.822,37.283
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,195,6.506,U002,0.284,1261.8 289.6 1279.6 378.8,0,0,0,0,,,0,0,UNKNOWN,26.822,37.283
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,196,6.540,M002,0.826,953.9 283.8 1044.8 405.4,0,0,0,0,,,0,1,UNKNOWN,27.272,36.668
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,197,6.573,M002,0.855,960.3 284.3 1047.9 405.2,0,0,0,0,,,0,1,UNKNOWN,26.723,37.421
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,197,6.573,U002,0.308,1052.1 274.6 1101.2 362.3,0,0,0,0,,,0,0,UNKNOWN,26.723,37.421
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,198,6.607,M002,0.850,964.5 282.9 1052.9 403.1,0,0,0,0,,,0,1,UNKNOWN,41.190,24.278
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,199,6.640,M002,0.847,968.4 284.9 1056.4 403.3,0,0,0,0,,,0,1,UNKNOWN,41.705,23.978
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,200,6.673,M002,0.842,973.0 285.1 1062.9 402.8,0,0,0,0,,,0,1,UNKNOWN,25.574,39.102
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,201,6.707,M002,0.844,976.6 285.8 1066.8 402.8,0,0,0,0,,,0,1,UNKNOWN,27.498,36.366
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,202,6.740,M002,0.841,979.2 284.1 1070.1 403.0,0,0,0,0,,,0,1,UNKNOWN,27.353,36.558
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,203,6.773,M002,0.847,982.4 284.6 1072.0 402.8,0,0,0,0,,,0,1,UNKNOWN,27.161,36.817
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,203,6.773,U002,0.413,1077.8 284.6 1133.2 360.3,0,0,0,0,,,0,0,UNKNOWN,27.161,36.817
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,204,6.807,M002,0.827,985.8 284.3 1074.7 402.6,0,0,0,0,,,0,1,UNKNOWN,25.795,38.767
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,204,6.807,U002,0.272,1084.2 280.6 1137.4 359.8,0,0,0,0,,,0,0,UNKNOWN,25.795,38.767
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,205,6.840,M002,0.842,990.3 285.3 1076.7 401.6,0,0,0,0,,,0,1,UNKNOWN,27.676,36.133
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,205,6.840,M005,0.471,1084.3 282.8 1141.0 359.5,0,0,0,0,,,0,0,UNKNOWN,27.676,36.133
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,206,6.874,M002,0.837,994.1 285.4 1080.6 398.9,0,0,0,0,,,0,1,UNKNOWN,28.629,34.930
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,207,6.907,M002,0.824,997.9 285.2 1084.2 398.0,0,0,0,0,,,0,1,UNKNOWN,25.908,38.597
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,207,6.907,U002,0.283,1096.1 286.8 1151.1 359.0,0,0,0,0,,,0,0,UNKNOWN,25.908,38.597
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,208,6.940,M002,0.821,1000.1 285.7 1088.3 397.5,0,0,0,0,,,0,1,UNKNOWN,27.718,36.078
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,208,6.940,U002,0.281,1100.8 286.4 1155.8 359.9,0,0,0,0,,,0,0,UNKNOWN,27.718,36.078
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,209,6.974,M002,0.820,1004.2 286.0 1091.9 396.7,0,0,0,0,,,0,1,UNKNOWN,29.113,34.349
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,209,6.974,U002,0.305,1104.6 283.7 1158.8 358.2,0,0,0,0,,,0,0,UNKNOWN,29.113,34.349
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,210,7.007,M002,0.886,1006.2 284.1 1093.0 398.8,0,0,0,0,,,0,1,UNKNOWN,25.751,38.833
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,210,7.007,U002,0.343,1109.8 276.4 1161.3 360.1,0,0,0,0,,,0,0,UNKNOWN,25.751,38.833
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,211,7.040,M002,0.902,1009.2 285.2 1096.4 396.9,0,0,0,0,,,0,1,UNKNOWN,26.945,37.112
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,212,7.074,M002,0.908,1012.7 284.4 1097.0 396.3,0,0,0,0,,,0,1,UNKNOWN,26.586,37.614
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,212,7.074,U002,0.446,1118.9 282.5 1165.4 358.5,0,0,0,0,,,0,0,UNKNOWN,26.586,37.614
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,213,7.107,M002,0.867,1015.9 284.8 1099.1 394.6,0,0,0,0,,,0,1,UNKNOWN,26.915,37.153
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,214,7.140,M002,0.869,1018.9 285.7 1099.3 393.9,0,0,0,0,,,0,1,UNKNOWN,26.917,37.151
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,214,7.140,U002,0.259,1125.3 286.7 1163.4 357.2,0,0,0,0,,,0,0,UNKNOWN,26.917,37.151
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,215,7.174,M002,0.873,1021.3 283.6 1105.3 394.3,0,0,0,0,,,0,1,UNKNOWN,27.627,36.197
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,215,7.174,U002,0.321,1128.2 287.1 1168.8 358.7,0,0,0,0,,,0,0,UNKNOWN,27.627,36.197
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,216,7.207,M002,0.900,1023.8 283.4 1110.2 394.3,0,0,0,0,,,0,1,UNKNOWN,27.570,36.271
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,216,7.207,M006,0.432,1132.6 288.7 1169.2 359.0,0,0,0,0,,,0,0,UNKNOWN,27.570,36.271
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,217,7.241,M002,0.906,1025.6 281.8 1112.4 393.5,0,0,0,0,,,0,1,UNKNOWN,26.116,38.291
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,217,7.241,M006,0.632,1137.6 289.6 1170.9 358.8,0,0,0,0,,,0,0,UNKNOWN,26.116,38.291
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,218,7.274,M002,0.867,1028.4 278.7 1113.6 392.9,0,0,0,0,,,0,1,UNKNOWN,26.529,37.694
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,218,7.274,M006,0.444,1139.2 285.3 1174.6 359.7,0,0,0,0,,,0,0,UNKNOWN,26.529,37.694
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,219,7.307,M002,0.820,1031.4 282.9 1115.1 392.2,0,0,0,0,,,0,1,UNKNOWN,27.153,36.828
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,220,7.341,M002,0.808,1034.3 283.2 1118.2 391.9,0,0,0,0,,,0,1,UNKNOWN,27.708,36.090
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,221,7.374,M002,0.800,1038.2 283.9 1119.3 390.4,0,0,0,0,,,0,1,UNKNOWN,26.158,38.229
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,222,7.407,M002,0.825,1041.0 285.4 1121.2 389.8,0,0,0,0,,,0,1,UNKNOWN,47.312,21.136
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,223,7.441,M002,0.856,1043.2 283.9 1123.1 389.0,0,0,0,0,,,0,1,UNKNOWN,27.108,36.889
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,224,7.474,M002,0.855,1046.2 283.0 1124.0 388.1,0,0,0,0,,,0,1,UNKNOWN,27.395,36.503
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,225,7.508,M002,0.832,1049.9 283.8 1123.3 387.3,0,0,0,0,,,0,1,UNKNOWN,26.609,37.582
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,226,7.541,M002,0.841,1052.6 283.8 1121.9 386.4,0,0,0,0,,,0,1,UNKNOWN,26.544,37.674
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,227,7.574,M002,0.848,1055.4 284.5 1123.1 385.5,0,0,0,0,,,0,1,UNKNOWN,28.435,35.168
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,228,7.608,M002,0.854,1057.4 283.9 1124.5 384.6,0,0,0,0,,,0,1,UNKNOWN,27.413,36.479
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,229,7.641,M002,0.861,1059.0 282.7 1128.8 384.2,0,0,0,0,,,0,1,UNKNOWN,26.921,37.145
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,229,7.641,U002,0.395,0.0 235.4 309.9 707.1,0,0,0,0,,,0,0,UNKNOWN,26.921,37.145
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,230,7.674,M002,0.858,1060.5 281.6 1133.3 384.9,0,0,0,0,,,0,1,UNKNOWN,47.324,21.131
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,231,7.708,M002,0.849,1062.8 282.1 1132.4 383.2,0,0,0,0,,,0,1,UNKNOWN,27.701,36.100
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,231,7.708,U002,0.303,0.0 247.1 333.6 699.0,0,0,0,0,,,0,0,UNKNOWN,27.701,36.100
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,232,7.741,M002,0.790,1066.0 281.6 1136.4 383.3,0,0,0,0,,,0,1,UNKNOWN,26.924,37.141
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,232,7.741,M007,0.753,0.0 260.6 352.7 695.2,0,0,0,0,,,0,0,UNKNOWN,26.924,37.141
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,233,7.774,M002,0.767,1067.8 284.4 1138.1 383.0,0,0,0,0,,,0,1,UNKNOWN,27.202,36.762
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,233,7.774,M007,0.288,0.0 249.4 389.8 670.7,0,0,0,0,,,0,0,UNKNOWN,27.202,36.762
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,234,7.808,M002,0.727,1069.9 285.1 1141.1 382.3,0,0,0,0,,,0,1,UNKNOWN,29.046,34.428
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,235,7.841,M007,0.833,4.6 257.5 417.3 682.6,0,0,0,0,,,0,0,UNKNOWN,27.755,36.029
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,235,7.841,M002,0.831,1072.2 284.6 1140.1 381.3,0,0,0,0,,,0,1,UNKNOWN,27.755,36.029
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,236,7.875,M002,0.825,1074.3 284.7 1139.7 379.3,0,0,0,0,,,0,1,UNKNOWN,26.225,38.132
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,236,7.875,M007,0.807,5.5 262.5 435.2 688.9,1,1,0,1,P005,1.600,0,0,NO_HELMET,26.225,38.132
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,237,7.908,M007,0.859,11.1 254.1 451.2 689.8,1,1,0,1,P005,1.619,0,0,NO_HELMET,48.343,20.685
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,237,7.908,M002,0.810,1075.8 285.0 1139.8 379.0,0,0,0,0,,,0,1,UNKNOWN,48.343,20.685
