video,frame,timestamp_sec,vehicle_track_id,vehicle_class,vehicle_conf,vehicle_bbox,matched_person_ids,matched_person_count,match_scores,raw_overload,confirmed_overload,elapsed_ms,fps
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,351,11.712,M008,motorcycle,0.638,907.8 315.1 974.7 380.4,P008,1,1.591,0,0,26.364,37.930
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,351,11.712,U002,motorcycle,0.264,1258.5 309.1 1279.5 352.0,,0,,0,0,26.364,37.930
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,352,11.745,M008,motorcycle,0.577,912.8 314.9 977.9 379.5,P008,1,1.542,0,0,24.803,40.317
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,353,11.778,M008,motorcycle,0.571,916.8 312.2 984.6 378.9,P008,1,1.577,0,0,27.645,36.172
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,354,11.812,M008,motorcycle,0.602,921.7 314.4 986.1 378.5,P008,1,1.600,0,0,26.245,38.102
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,355,11.845,M008,motorcycle,0.671,925.4 312.7 991.6 377.9,P008,1,1.598,0,0,27.257,36.687
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,356,11.879,M008,motorcycle,0.549,929.1 316.1 996.7 376.9,P008,1,1.600,0,0,24.760,40.387
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,357,11.912,M008,motorcycle,0.551,933.0 312.3 998.5 377.5,P008,1,1.582,0,0,28.012,35.699
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,358,11.945,M008,motorcycle,0.539,940.4 314.7 1004.5 376.2,P008,1,1.570,0,0,30.245,33.064
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,359,11.979,M008,motorcycle,0.500,940.5 311.6 1003.6 376.3,P008,1,1.450,0,0,26.489,37.751
