frame,timestamp_sec,model,class_ids,class_names,elapsed_ms,fps,detections,detection_summary
1341,44.700,baseline,0+1+2,ebike+driver+passenger,28.772,34.756,0,"ebike:0, driver:0, passenger:0"
1341,44.700,bifpn,0+1+2,ebike+driver+passenger,26.714,37.434,0,"ebike:0, driver:0, passenger:0"
1341,44.700,yolov8n,1+3+0,bicycle+motorcycle+person,28.250,35.398,2,"bicycle:0, motorcycle:0, person:2"
1342,44.733,baseline,0+1+2,ebike+driver+passenger,25.532,39.166,0,"ebike:0, driver:0, passenger:0"
1342,44.733,bifpn,0+1+2,ebike+driver+passenger,25.408,39.357,0,"ebike:0, driver:0, passenger:0"
1342,44.733,yolov8n,1+3+0,bicycle+motorcycle+person,27.989,35.729,3,"bicycle:0, motorcycle:1, person:2"
1343,44.767,baseline,0+1+2,ebike+driver+passenger,27.356,36.555,0,"ebike:0, driver:0, passenger:0"
1343,44.767,bifpn,0+1+2,ebike+driver+passenger,28.992,34.492,0,"ebike:0, driver:0, passenger:0"
1343,44.767,yolov8n,1+3+0,bicycle+motorcycle+person,27.539,36.312,2,"bicycle:0, motorcycle:0, person:2"
1344,44.800,baseline,0+1+2,ebike+driver+passenger,26.991,37.049,0,"ebike:0, driver:0, passenger:0"
1344,44.800,bifpn,0+1+2,ebike+driver+passenger,25.494,39.225,0,"ebike:0, driver:0, passenger:0"
1344,44.800,yolov8n,1+3+0,bicycle+motorcycle+person,27.599,36.233,3,"bicycle:0, motorcycle:1, person:2"
1345,44.833,baseline,0+1+2,ebike+driver+passenger,25.914,38.590,0,"ebike:0, driver:0, passenger:0"
1345,44.833,bifpn,0+1+2,ebike+driver+passenger,25.619,39.034,0,"ebike:0, driver:0, passenger:0"
1345,44.833,yolov8n,1+3+0,bicycle+motorcycle+person,26.786,37.333,1,"bicycle:0, motorcycle:0, person:1"
1346,44.867,baseline,0+1+2,ebike+driver+passenger,26.698,37.456,0,"ebike:0, driver:0, passenger:0"
1346,44.867,bifpn,0+1+2,ebike+driver+passenger,23.295,42.928,0,"ebike:0, driver:0, passenger:0"
1346,44.867,yolov8n,1+3+0,bicycle+motorcycle+person,27.023,37.006,2,"bicycle:0, motorcycle:0, person:2"
1347,44.900,baseline,0+1+2,ebike+driver+passenger,28.994,34.489,0,"ebike:0, driver:0, passenger:0"
1347,44.900,bifpn,0+1+2,ebike+driver+passenger,28.673,34.877,0,"ebike:0, driver:0, passenger:0"
1347,44.900,yolov8n,1+3+0,bicycle+motorcycle+person,30.293,33.011,2,"bicycle:0, motorcycle:0, person:2"
1348,44.933,baseline,0+1+2,ebike+driver+passenger,26.612,37.577,0,"ebike:0, driver:0, passenger:0"
1348,44.933,bifpn,0+1+2,ebike+driver+passenger,27.008,37.026,0,"ebike:0, driver:0, passenger:0"
1348,44.933,yolov8n,1+3+0,bicycle+motorcycle+person,30.242,33.067,2,"bicycle:0, motorcycle:0, person:2"
1349,44.967,baseline,0+1+2,ebike+driver+passenger,28.345,35.279,0,"ebike:0, driver:0, passenger:0"
1349,44.967,bifpn,0+1+2,ebike+driver+passenger,28.034,35.670,0,"ebike:0, driver:0, passenger:0"
1349,44.967,yolov8n,1+3+0,bicycle+motorcycle+person,30.294,33.010,2,"bicycle:0, motorcycle:0, person:2"
1350,45.000,baseline,0+1+2,ebike+driver+passenger,25.141,39.776,0,"ebike:0, driver:0, passenger:0"
1350,45.000,bifpn,0+1+2,ebike+driver+passenger,25.030,39.952,0,"ebike:0, driver:0, passenger:0"
1350,45.000,yolov8n,1+3+0,bicycle+motorcycle+person,27.207,36.755,1,"bicycle:0, motorcycle:0, person:1"
1351,45.033,baseline,0+1+2,ebike+driver+passenger,26.859,37.231,0,"ebike:0, driver:0, passenger:0"
1351,45.033,bifpn,0+1+2,ebike+driver+passenger,27.271,36.669,0,"ebike:0, driver:0, passenger:0"
1351,45.033,yolov8n,1+3+0,bicycle+motorcycle+person,27.674,36.135,2,"bicycle:0, motorcycle:0, person:2"
1352,45.067,baseline,0+1+2,ebike+driver+passenger,28.347,35.277,0,"ebike:0, driver:0, passenger:0"
1352,45.067,bifpn,0+1+2,ebike+driver+passenger,30.522,32.763,0,"ebike:0, driver:0, passenger:0"
1352,45.067,yolov8n,1+3+0,bicycle+motorcycle+person,28.066,35.630,1,"bicycle:0, motorcycle:0, person:1"
1353,45.100,baseline,0+1+2,ebike+driver+passenger,24.520,40.783,0,"ebike:0, driver:0, passenger:0"
1353,45.100,bifpn,0+1+2,ebike+driver+passenger,25.444,39.303,0,"ebike:0, driver:0, passenger:0"
1353,45.100,yolov8n,1+3+0,bicycle+motorcycle+person,35.778,27.950,1,"bicycle:0, motorcycle:0, person:1"
1354,45.133,baseline,0+1+2,ebike+driver+passenger,26.827,37.276,0,"ebike:0, driver:0, passenger:0"
1354,45.133,bifpn,0+1+2,ebike+driver+passenger,27.918,35.820,0,"ebike:0, driver:0, passenger:0"
1354,45.133,yolov8n,1+3+0,bicycle+motorcycle+person,26.091,38.327,1,"bicycle:0, motorcycle:0, person:1"
1355,45.167,baseline,0+1+2,ebike+driver+passenger,27.660,36.154,0,"ebike:0, driver:0, passenger:0"
1355,45.167,bifpn,0+1+2,ebike+driver+passenger,24.342,41.081,0,"ebike:0, driver:0, passenger:0"
1355,45.167,yolov8n,1+3+0,bicycle+motorcycle+person,27.249,36.698,1,"bicycle:0, motorcycle:0, person:1"
1356,45.200,baseline,0+1+2,ebike+driver+passenger,27.050,36.968,0,"ebike:0, driver:0, passenger:0"
1356,45.200,bifpn,0+1+2,ebike+driver+passenger,25.719,38.882,0,"ebike:0, driver:0, passenger:0"
1356,45.200,yolov8n,1+3+0,bicycle+motorcycle+person,27.468,36.406,0,"bicycle:0, motorcycle:0, person:0"
1357,45.233,baseline,0+1+2,ebike+driver+passenger,28.542,35.036,0,"ebike:0, driver:0, passenger:0"
1357,45.233,bifpn,0+1+2,ebike+driver+passenger,26.831,37.270,0,"ebike:0, driver:0, passenger:0"
1357,45.233,yolov8n,1+3+0,bicycle+motorcycle+person,28.717,34.823,0,"bicycle:0, motorcycle:0, person:0"
1358,45.267,baseline,0+1+2,ebike+driver+passenger,25.149,39.763,0,"ebike:0, driver:0, passenger:0"
1358,45.267,bifpn,0+1+2,ebike+driver+passenger,28.327,35.302,0,"ebike:0, driver:0, passenger:0"
1358,45.267,yolov8n,1+3+0,bicycle+motorcycle+person,27.203,36.760,0,"bicycle:0, motorcycle:0, person:0"
1359,45.300,baseline,0+1+2,ebike+driver+passenger,29.560,33.829,0,"ebike:0, driver:0, passenger:0"
1359,45.300,bifpn,0+1+2,ebike+driver+passenger,27.655,36.160,0,"ebike:0, driver:0, passenger:0"
1359,45.300,yolov8n,1+3+0,bicycle+motorcycle+person,26.533,37.689,0,"bicycle:0, motorcycle:0, person:0"
1360,45.333,baseline,0+1+2,ebike+driver+passenger,27.883,35.864,0,"ebike:0, driver:0, passenger:0"
1360,45.333,bifpn,0+1+2,ebike+driver+passenger,27.198,36.767,0,"ebike:0, driver:0, passenger:0"
1360,45.333,yolov8n,1+3+0,bicycle+motorcycle+person,26.776,37.348,0,"bicycle:0, motorcycle:0, person:0"
1361,45.367,baseline,0+1+2,ebike+driver+passenger,27.411,36.481,0,"ebike:0, driver:0, passenger:0"
1361,45.367,bifpn,0+1+2,ebike+driver+passenger,26.806,37.305,0,"ebike:0, driver:0, passenger:0"
1361,45.367,yolov8n,1+3+0,bicycle+motorcycle+person,29.137,34.321,0,"bicycle:0, motorcycle:0, person:0"
1362,45.400,baseline,0+1+2,ebike+driver+passenger,26.826,37.278,0,"ebike:0, driver:0, passenger:0"
1362,45.400,bifpn,0+1+2,ebike+driver+passenger,24.957,40.069,0,"ebike:0, driver:0, passenger:0"
1362,45.400,yolov8n,1+3+0,bicycle+motorcycle+person,27.465,36.410,0,"bicycle:0, motorcycle:0, person:0"
1363,45.433,baseline,0+1+2,ebike+driver+passenger,25.581,39.091,0,"ebike:0, driver:0, passenger:0"
1363,45.433,bifpn,0+1+2,ebike+driver+passenger,27.351,36.562,0,"ebike:0, driver:0, passenger:0"
1363,45.433,yolov8n,1+3+0,bicycle+motorcycle+person,27.119,36.875,0,"bicycle:0, motorcycle:0, person:0"
1364,45.467,baseline,0+1+2,ebike+driver+passenger,26.305,38.016,0,"ebike:0, driver:0, passenger:0"
1364,45.467,bifpn,0+1+2,ebike+driver+passenger,25.021,39.967,0,"ebike:0, driver:0, passenger:0"
1364,45.467,yolov8n,1+3+0,bicycle+motorcycle+person,27.906,35.835,0,"bicycle:0, motorcycle:0, person:0"
1365,45.500,baseline,0+1+2,ebike+driver+passenger,26.959,37.093,0,"ebike:0, driver:0, passenger:0"
1365,45.500,bifpn,0+1+2,ebike+driver+passenger,25.609,39.049,0,"ebike:0, driver:0, passenger:0"
1365,45.500,yolov8n,1+3+0,bicycle+motorcycle+person,28.051,35.649,1,"bicycle:0, motorcycle:0, person:1"
1366,45.533,baseline,0+1+2,ebike+driver+passenger,27.360,36.549,0,"ebike:0, driver:0, passenger:0"
1366,45.533,bifpn,0+1+2,ebike+driver+passenger,28.404,35.207,0,"ebike:0, driver:0, passenger:0"
1366,45.533,yolov8n,1+3+0,bicycle+motorcycle+person,29.067,34.403,1,"bicycle:0, motorcycle:1, person:0"
1367,45.567,baseline,0+1+2,ebike+driver+passenger,25.453,39.287,0,"ebike:0, driver:0, passenger:0"
1367,45.567,bifpn,0+1+2,ebike+driver+passenger,25.300,39.526,0,"ebike:0, driver:0, passenger:0"
1367,45.567,yolov8n,1+3+0,bicycle+motorcycle+person,28.787,34.738,1,"bicycle:0, motorcycle:1, person:0"
1368,45.600,baseline,0+1+2,ebike+driver+passenger,28.626,34.933,0,"ebike:0, driver:0, passenger:0"
1368,45.600,bifpn,0+1+2,ebike+driver+passenger,26.017,38.436,0,"ebike:0, driver:0, passenger:0"
1368,45.600,yolov8n,1+3+0,bicycle+motorcycle+person,27.415,36.476,0,"bicycle:0, motorcycle:0, person:0"
1369,45.633,baseline,0+1+2,ebike+driver+passenger,26.651,37.523,0,"ebike:0, driver:0, passenger:0"
1369,45.633,bifpn,0+1+2,ebike+driver+passenger,24.824,40.284,0,"ebike:0, driver:0, passenger:0"
1369,45.633,yolov8n,1+3+0,bicycle+motorcycle+person,27.788,35.986,0,"bicycle:0, motorcycle:0, person:0"
1370,45.667,baseline,0+1+2,ebike+driver+passenger,24.248,41.240,0,"ebike:0, driver:0, passenger:0"
1370,45.667,bifpn,0+1+2,ebike+driver+passenger,25.758,38.822,0,"ebike:0, driver:0, passenger:0"
1370,45.667,yolov8n,1+3+0,bicycle+motorcycle+person,27.253,36.693,1,"bicycle:0, motorcycle:0, person:1"
1371,45.700,baseline,0+1+2,ebike+driver+passenger,27.401,36.495,0,"ebike:0, driver:0, passenger:0"
1371,45.700,bifpn,0+1+2,ebike+driver+passenger,27.334,36.584,0,"ebike:0, driver:0, passenger:0"
1371,45.700,yolov8n,1+3+0,bicycle+motorcycle+person,26.732,37.408,2,"bicycle:0, motorcycle:1, person:1"
1372,45.733,baseline,0+1+2,ebike+driver+passenger,26.997,37.041,0,"ebike:0, driver:0, passenger:0"
1372,45.733,bifpn,0+1+2,ebike+driver+passenger,26.772,37.352,0,"ebike:0, driver:0, passenger:0"
1372,45.733,yolov8n,1+3+0,bicycle+motorcycle+person,27.739,36.050,2,"bicycle:0, motorcycle:1, person:1"
1373,45.767,baseline,0+1+2,ebike+driver+passenger,25.703,38.905,0,"ebike:0, driver:0, passenger:0"
1373,45.767,bifpn,0+1+2,ebike+driver+passenger,26.060,38.373,0,"ebike:0, driver:0, passenger:0"
1373,45.767,yolov8n,1+3+0,bicycle+motorcycle+person,27.168,36.808,0,"bicycle:0, motorcycle:0, person:0"
1374,45.800,baseline,0+1+2,ebike+driver+passenger,28.347,35.277,0,"ebike:0, driver:0, passenger:0"
1374,45.800,bifpn,0+1+2,ebike+driver+passenger,27.405,36.490,0,"ebike:0, driver:0, passenger:0"
1374,45.800,yolov8n,1+3+0,bicycle+motorcycle+person,29.290,34.142,2,"bicycle:0, motorcycle:1, person:1"
1375,45.833,baseline,0+1+2,ebike+driver+passenger,27.983,35.736,0,"ebike:0, driver:0, passenger:0"
1375,45.833,bifpn,0+1+2,ebike+driver+passenger,25.030,39.951,0,"ebike:0, driver:0, passenger:0"
1375,45.833,yolov8n,1+3+0,bicycle+motorcycle+person,28.430,35.174,2,"bicycle:0, motorcycle:1, person:1"
1376,45.867,baseline,0+1+2,ebike+driver+passenger,26.110,38.299,0,"ebike:0, driver:0, passenger:0"
1376,45.867,bifpn,0+1+2,ebike+driver+passenger,28.031,35.674,0,"ebike:0, driver:0, passenger:0"
1376,45.867,yolov8n,1+3+0,bicycle+motorcycle+person,29.346,34.076,2,"bicycle:0, motorcycle:1, person:1"
1377,45.900,baseline,0+1+2,ebike+driver+passenger,27.119,36.874,0,"ebike:0, driver:0, passenger:0"
1377,45.900,bifpn,0+1+2,ebike+driver+passenger,25.835,38.707,0,"ebike:0, driver:0, passenger:0"
1377,45.900,yolov8n,1+3+0,bicycle+motorcycle+person,27.426,36.462,1,"bicycle:0, motorcycle:0, person:1"
1378,45.933,baseline,0+1+2,ebike+driver+passenger,27.465,36.410,0,"ebike:0, driver:0, passenger:0"
1378,45.933,bifpn,0+1+2,ebike+driver+passenger,28.277,35.364,0,"ebike:0, driver:0, passenger:0"
1378,45.933,yolov8n,1+3+0,bicycle+motorcycle+person,28.544,35.033,0,"bicycle:0, motorcycle:0, person:0"
1379,45.967,baseline,0+1+2,ebike+driver+passenger,28.757,34.774,0,"ebike:0, driver:0, passenger:0"
1379,45.967,bifpn,0+1+2,ebike+driver+passenger,26.659,37.511,0,"ebike:0, driver:0, passenger:0"
1379,45.967,yolov8n,1+3+0,bicycle+motorcycle+person,26.558,37.653,0,"bicycle:0, motorcycle:0, person:0"
1380,46.000,baseline,0+1+2,ebike+driver+passenger,28.715,34.825,0,"ebike:0, driver:0, passenger:0"
1380,46.000,bifpn,0+1+2,ebike+driver+passenger,28.278,35.364,0,"ebike:0, driver:0, passenger:0"
1380,46.000,yolov8n,1+3+0,bicycle+motorcycle+person,27.964,35.760,0,"bicycle:0, motorcycle:0, person:0"
1381,46.033,baseline,0+1+2,ebike+driver+passenger,25.852,38.682,0,"ebike:0, driver:0, passenger:0"
1381,46.033,bifpn,0+1+2,ebike+driver+passenger,26.344,37.959,0,"ebike:0, driver:0, passenger:0"
1381,46.033,yolov8n,1+3+0,bicycle+motorcycle+person,26.818,37.288,0,"bicycle:0, motorcycle:0, person:0"
1382,46.067,baseline,0+1+2,ebike+driver+passenger,27.593,36.241,0,"ebike:0, driver:0, passenger:0"
1382,46.067,bifpn,0+1+2,ebike+driver+passenger,27.440,36.443,0,"ebike:0, driver:0, passenger:0"
1382,46.067,yolov8n,1+3+0,bicycle+motorcycle+person,29.391,34.023,0,"bicycle:0, motorcycle:0, person:0"
1383,46.100,baseline,0+1+2,ebike+driver+passenger,28.736,34.799,0,"ebike:0, driver:0, passenger:0"
1383,46.100,bifpn,0+1+2,ebike+driver+passenger,26.394,37.888,0,"ebike:0, driver:0, passenger:0"
1383,46.100,yolov8n,1+3+0,bicycle+motorcycle+person,29.094,34.371,0,"bicycle:0, motorcycle:0, person:0"
1384,46.133,baseline,0+1+2,ebike+driver+passenger,29.397,34.018,0,"ebike:0, driver:0, passenger:0"
1384,46.133,bifpn,0+1+2,ebike+driver+passenger,28.417,35.190,0,"ebike:0, driver:0, passenger:0"
1384,46.133,yolov8n,1+3+0,bicycle+motorcycle+person,28.728,34.810,0,"bicycle:0, motorcycle:0, person:0"
1385,46.167,baseline,0+1+2,ebike+driver+passenger,28.381,35.235,0,"ebike:0, driver:0, passenger:0"
1385,46.167,bifpn,0+1+2,ebike+driver+passenger,27.729,36.063,0,"ebike:0, driver:0, passenger:0"
1385,46.167,yolov8n,1+3+0,bicycle+motorcycle+person,27.159,36.820,0,"bicycle:0, motorcycle:0, person:0"
1386,46.200,baseline,0+1+2,ebike+driver+passenger,27.623,36.201,0,"ebike:0, driver:0, passenger:0"
1386,46.200,bifpn,0+1+2,ebike+driver+passenger,27.164,36.813,0,"ebike:0, driver:0, passenger:0"
1386,46.200,yolov8n,1+3+0,bicycle+motorcycle+person,28.729,34.808,0,"bicycle:0, motorcycle:0, person:0"
1387,46.233,baseline,0+1+2,ebike+driver+passenger,30.461,32.828,0,"ebike:0, driver:0, passenger:0"
1387,46.233,bifpn,0+1+2,ebike+driver+passenger,28.492,35.098,0,"ebike:0, driver:0, passenger:0"
1387,46.233,yolov8n,1+3+0,bicycle+motorcycle+person,30.299,33.004,0,"bicycle:0, motorcycle:0, person:0"
1388,46.267,baseline,0+1+2,ebike+driver+passenger,29.579,33.807,0,"ebike:0, driver:0, passenger:0"
1388,46.267,bifpn,0+1+2,ebike+driver+passenger,26.672,37.492,0,"ebike:0, driver:0, passenger:0"
1388,46.267,yolov8n,1+3+0,bicycle+motorcycle+person,28.457,35.141,0,"bicycle:0, motorcycle:0, person:0"
1389,46.300,baseline,0+1+2,ebike+driver+passenger,26.412,37.862,0,"ebike:0, driver:0, passenger:0"
1389,46.300,bifpn,0+1+2,ebike+driver+passenger,25.452,39.290,0,"ebike:0, driver:0, passenger:0"
1389,46.300,yolov8n,1+3+0,bicycle+motorcycle+person,29.272,34.162,0,"bicycle:0, motorcycle:0, person:0"
1390,46.333,baseline,0+1+2,ebike+driver+passenger,26.867,37.221,0,"ebike:0, driver:0, passenger:0"
1390,46.333,bifpn,0+1+2,ebike+driver+passenger,26.170,38.212,0,"ebike:0, driver:0, passenger:0"
1390,46.333,yolov8n,1+3+0,bicycle+motorcycle+person,26.975,37.071,0,"bicycle:0, motorcycle:0, person:0"
1391,46.367,baseline,0+1+2,ebike+driver+passenger,25.719,38.882,0,"ebike:0, driver:0, passenger:0"
1391,46.367,bifpn,0+1+2,ebike+driver+passenger,25.851,38.684,0,"ebike:0, driver:0, passenger:0"
1391,46.367,yolov8n,1+3+0,bicycle+motorcycle+person,26.941,37.118,0,"bicycle:0, motorcycle:0, person:0"
1392,46.400,baseline,0+1+2,ebike+driver+passenger,27.338,36.579,0,"ebike:0, driver:0, passenger:0"
1392,46.400,bifpn,0+1+2,ebike+driver+passenger,28.046,35.655,0,"ebike:0, driver:0, passenger:0"
1392,46.400,yolov8n,1+3+0,bicycle+motorcycle+person,28.034,35.671,0,"bicycle:0, motorcycle:0, person:0"
1393,46.433,baseline,0+1+2,ebike+driver+passenger,26.232,38.121,0,"ebike:0, driver:0, passenger:0"
1393,46.433,bifpn,0+1+2,ebike+driver+passenger,26.398,37.882,0,"ebike:0, driver:0, passenger:0"
1393,46.433,yolov8n,1+3+0,bicycle+motorcycle+person,26.862,37.227,0,"bicycle:0, motorcycle:0, person:0"
1394,46.467,baseline,0+1+2,ebike+driver+passenger,29.236,34.204,0,"ebike:0, driver:0, passenger:0"
1394,46.467,bifpn,0+1+2,ebike+driver+passenger,27.814,35.953,0,"ebike:0, driver:0, passenger:0"
1394,46.467,yolov8n,1+3+0,bicycle+motorcycle+person,28.055,35.644,1,"bicycle:0, motorcycle:1, person:0"
1395,46.500,baseline,0+1+2,ebike+driver+passenger,28.341,35.284,0,"ebike:0, driver:0, passenger:0"
1395,46.500,bifpn,0+1+2,ebike+driver+passenger,27.856,35.899,0,"ebike:0, driver:0, passenger:0"
1395,46.500,yolov8n,1+3+0,bicycle+motorcycle+person,27.376,36.528,0,"bicycle:0, motorcycle:0, person:0"
1396,46.533,baseline,0+1+2,ebike+driver+passenger,30.030,33.300,0,"ebike:0, driver:0, passenger:0"
1396,46.533,bifpn,0+1+2,ebike+driver+passenger,26.673,37.491,0,"ebike:0, driver:0, passenger:0"
1396,46.533,yolov8n,1+3+0,bicycle+motorcycle+person,30.027,33.304,2,"bicycle:0, motorcycle:2, person:0"
1397,46.567,baseline,0+1+2,ebike+driver+passenger,26.403,37.874,0,"ebike:0, driver:0, passenger:0"
1397,46.567,bifpn,0+1+2,ebike+driver+passenger,26.190,38.183,0,"ebike:0, driver:0, passenger:0"
1397,46.567,yolov8n,1+3+0,bicycle+motorcycle+person,27.667,36.145,0,"bicycle:0, motorcycle:0, person:0"
1398,46.600,baseline,0+1+2,ebike+driver+passenger,26.255,38.088,0,"ebike:0, driver:0, passenger:0"
1398,46.600,bifpn,0+1+2,ebike+driver+passenger,26.479,37.765,0,"ebike:0, driver:0, passenger:0"
1398,46.600,yolov8n,1+3+0,bicycle+motorcycle+person,27.841,35.918,1,"bicycle:0, motorcycle:1, person:0"
1399,46.633,baseline,0+1+2,ebike+driver+passenger,27.533,36.320,0,"ebike:0, driver:0, passenger:0"
1399,46.633,bifpn,0+1+2,ebike+driver+passenger,27.951,35.777,0,"ebike:0, driver:0, passenger:0"
1399,46.633,yolov8n,1+3+0,bicycle+motorcycle+person,30.202,33.111,0,"bicycle:0, motorcycle:0, person:0"
1400,46.667,baseline,0+1+2,ebike+driver+passenger,26.355,37.943,0,"ebike:0, driver:0, passenger:0"
1400,46.667,bifpn,0+1+2,ebike+driver+passenger,26.556,37.656,0,"ebike:0, driver:0, passenger:0"
1400,46.667,yolov8n,1+3+0,bicycle+motorcycle+person,27.208,36.754,0,"bicycle:0, motorcycle:0, person:0"
1401,46.700,baseline,0+1+2,ebike+driver+passenger,26.359,37.938,0,"ebike:0, driver:0, passenger:0"
1401,46.700,bifpn,0+1+2,ebike+driver+passenger,25.830,38.715,0,"ebike:0, driver:0, passenger:0"
1401,46.700,yolov8n,1+3+0,bicycle+motorcycle+person,27.890,35.855,0,"bicycle:0, motorcycle:0, person:0"
1402,46.733,baseline,0+1+2,ebike+driver+passenger,26.812,37.297,0,"ebike:0, driver:0, passenger:0"
1402,46.733,bifpn,0+1+2,ebike+driver+passenger,25.586,39.083,0,"ebike:0, driver:0, passenger:0"
1402,46.733,yolov8n,1+3+0,bicycle+motorcycle+person,28.046,35.656,0,"bicycle:0, motorcycle:0, person:0"
1403,46.767,baseline,0+1+2,ebike+driver+passenger,26.710,37.439,0,"ebike:0, driver:0, passenger:0"
1403,46.767,bifpn,0+1+2,ebike+driver+passenger,26.959,37.093,0,"ebike:0, driver:0, passenger:0"
1403,46.767,yolov8n,1+3+0,bicycle+motorcycle+person,27.038,36.984,0,"bicycle:0, motorcycle:0, person:0"
1404,46.800,baseline,0+1+2,ebike+driver+passenger,25.607,39.051,0,"ebike:0, driver:0, passenger:0"
1404,46.800,bifpn,0+1+2,ebike+driver+passenger,24.241,41.252,0,"ebike:0, driver:0, passenger:0"
1404,46.800,yolov8n,1+3+0,bicycle+motorcycle+person,26.532,37.690,0,"bicycle:0, motorcycle:0, person:0"
1405,46.833,baseline,0+1+2,ebike+driver+passenger,28.218,35.438,0,"ebike:0, driver:0, passenger:0"
1405,46.833,bifpn,0+1+2,ebike+driver+passenger,26.694,37.462,0,"ebike:0, driver:0, passenger:0"
1405,46.833,yolov8n,1+3+0,bicycle+motorcycle+person,26.511,37.721,0,"bicycle:0, motorcycle:0, person:0"
1406,46.867,baseline,0+1+2,ebike+driver+passenger,27.142,36.844,0,"ebike:0, driver:0, passenger:0"
1406,46.867,bifpn,0+1+2,ebike+driver+passenger,25.119,39.811,0,"ebike:0, driver:0, passenger:0"
1406,46.867,yolov8n,1+3+0,bicycle+motorcycle+person,27.624,36.201,0,"bicycle:0, motorcycle:0, person:0"
1407,46.900,baseline,0+1+2,ebike+driver+passenger,24.590,40.667,0,"ebike:0, driver:0, passenger:0"
1407,46.900,bifpn,0+1+2,ebike+driver+passenger,25.151,39.759,0,"ebike:0, driver:0, passenger:0"
1407,46.900,yolov8n,1+3+0,bicycle+motorcycle+person,26.302,38.020,0,"bicycle:0, motorcycle:0, person:0"
1408,46.933,baseline,0+1+2,ebike+driver+passenger,25.900,38.610,0,"ebike:0, driver:0, passenger:0"
1408,46.933,bifpn,0+1+2,ebike+driver+passenger,25.420,39.339,0,"ebike:0, driver:0, passenger:0"
1408,46.933,yolov8n,1+3+0,bicycle+motorcycle+person,24.812,40.303,0,"bicycle:0, motorcycle:0, person:0"
1409,46.967,baseline,0+1+2,ebike+driver+passenger,24.313,41.130,0,"ebike:0, driver:0, passenger:0"
1409,46.967,bifpn,0+1+2,ebike+driver+passenger,22.353,44.736,0,"ebike:0, driver:0, passenger:0"
1409,46.967,yolov8n,1+3+0,bicycle+motorcycle+person,26.645,37.530,0,"bicycle:0, motorcycle:0, person:0"
1410,47.000,baseline,0+1+2,ebike+driver+passenger,24.823,40.286,0,"ebike:0, driver:0, passenger:0"
1410,47.000,bifpn,0+1+2,ebike+driver+passenger,27.178,36.794,0,"ebike:0, driver:0, passenger:0"
1410,47.000,yolov8n,1+3+0,bicycle+motorcycle+person,25.472,39.259,0,"bicycle:0, motorcycle:0, person:0"
1411,47.033,baseline,0+1+2,ebike+driver+passenger,27.692,36.111,0,"ebike:0, driver:0, passenger:0"
1411,47.033,bifpn,0+1+2,ebike+driver+passenger,27.116,36.878,0,"ebike:0, driver:0, passenger:0"
1411,47.033,yolov8n,1+3+0,bicycle+motorcycle+person,26.866,37.221,0,"bicycle:0, motorcycle:0, person:0"
1412,47.067,baseline,0+1+2,ebike+driver+passenger,26.876,37.208,0,"ebike:0, driver:0, passenger:0"
1412,47.067,bifpn,0+1+2,ebike+driver+passenger,26.988,37.054,0,"ebike:0, driver:0, passenger:0"
1412,47.067,yolov8n,1+3+0,bicycle+motorcycle+person,27.115,36.880,0,"bicycle:0, motorcycle:0, person:0"
1413,47.100,baseline,0+1+2,ebike+driver+passenger,26.233,38.120,0,"ebike:0, driver:0, passenger:0"
1413,47.100,bifpn,0+1+2,ebike+driver+passenger,27.104,36.895,0,"ebike:0, driver:0, passenger:0"
1413,47.100,yolov8n,1+3+0,bicycle+motorcycle+person,29.963,33.374,0,"bicycle:0, motorcycle:0, person:0"
1414,47.133,baseline,0+1+2,ebike+driver+passenger,26.932,37.130,0,"ebike:0, driver:0, passenger:0"
1414,47.133,bifpn,0+1+2,ebike+driver+passenger,25.978,38.493,0,"ebike:0, driver:0, passenger:0"
1414,47.133,yolov8n,1+3+0,bicycle+motorcycle+person,26.574,37.631,0,"bicycle:0, motorcycle:0, person:0"
1415,47.167,baseline,0+1+2,ebike+driver+passenger,24.568,40.704,0,"ebike:0, driver:0, passenger:0"
1415,47.167,bifpn,0+1+2,ebike+driver+passenger,25.379,39.403,0,"ebike:0, driver:0, passenger:0"
1415,47.167,yolov8n,1+3+0,bicycle+motorcycle+person,25.577,39.097,0,"bicycle:0, motorcycle:0, person:0"
1416,47.200,baseline,0+1+2,ebike+driver+passenger,23.431,42.679,0,"ebike:0, driver:0, passenger:0"
1416,47.200,bifpn,0+1+2,ebike+driver+passenger,24.554,40.727,0,"ebike:0, driver:0, passenger:0"
1416,47.200,yolov8n,1+3+0,bicycle+motorcycle+person,28.443,35.157,1,"bicycle:0, motorcycle:1, person:0"
1417,47.233,baseline,0+1+2,ebike+driver+passenger,25.832,38.712,0,"ebike:0, driver:0, passenger:0"
1417,47.233,bifpn,0+1+2,ebike+driver+passenger,25.262,39.586,0,"ebike:0, driver:0, passenger:0"
1417,47.233,yolov8n,1+3+0,bicycle+motorcycle+person,27.328,36.593,0,"bicycle:0, motorcycle:0, person:0"
1418,47.267,baseline,0+1+2,ebike+driver+passenger,23.979,41.704,0,"ebike:0, driver:0, passenger:0"
1418,47.267,bifpn,0+1+2,ebike+driver+passenger,25.314,39.504,0,"ebike:0, driver:0, passenger:0"
1418,47.267,yolov8n,1+3+0,bicycle+motorcycle+person,26.396,37.885,2,"bicycle:0, motorcycle:1, person:1"
1419,47.300,baseline,0+1+2,ebike+driver+passenger,25.542,39.152,0,"ebike:0, driver:0, passenger:0"
