frame,timestamp_sec,vehicle_track_id,vehicle_class,vehicle_conf,vehicle_bbox,matched_person_count,match_scores,raw_overload,confirmed_overload,elapsed_ms,fps
1086,36.200,37,motorcycle,0.447,1021.0 308.0 1103.1 360.0,1,1.115,0,0,24.782,40.352
1087,36.233,37,motorcycle,0.456,1022.5 309.2 1102.8 360.0,0,,0,0,24.363,41.045
1088,36.267,37,motorcycle,0.433,1022.8 311.2 1103.2 359.7,1,1.200,0,0,24.620,40.618
1089,36.300,37,motorcycle,0.423,1022.5 312.4 1105.1 359.8,1,1.200,0,0,24.190,41.339
1090,36.333,37,motorcycle,0.321,1022.0 316.4 1106.4 359.4,0,,0,0,25.776,38.795
1091,36.367,37,motorcycle,0.273,1022.8 315.9 1104.5 359.6,0,,0,0,24.770,40.372
1092,36.400,37,motorcycle,0.288,1022.8 317.9 1100.9 360.0,0,,0,0,24.999,40.001
1092,36.400,39,motorcycle,0.270,1127.9 318.6 1183.8 388.9,1,1.200,0,0,24.999,40.001
1093,36.433,39,motorcycle,0.402,1122.3 310.0 1182.0 389.3,0,,0,0,24.750,40.404
1093,36.433,37,motorcycle,0.344,1022.6 316.9 1100.8 360.4,0,,0,0,24.750,40.404
1094,36.467,39,motorcycle,0.457,1115.6 331.1 1173.0 389.9,1,1.200,0,0,25.178,39.717
1094,36.467,37,motorcycle,0.419,1022.1 313.0 1100.1 360.5,0,,0,0,25.178,39.717
1095,36.500,39,motorcycle,0.423,1107.4 332.2 1168.5 390.5,1,1.200,0,0,24.307,41.141
1095,36.500,37,motorcycle,0.412,1022.1 307.6 1100.0 360.6,0,,0,0,24.307,41.141
1096,36.533,39,motorcycle,0.508,1102.9 328.2 1163.3 389.5,1,1.200,0,0,25.986,38.483
1096,36.533,37,motorcycle,0.424,1021.0 308.5 1106.7 360.1,0,,0,0,25.986,38.483
1097,36.567,39,motorcycle,0.659,1094.3 328.8 1155.0 391.2,1,1.200,0,0,23.754,42.098
1097,36.567,37,motorcycle,0.398,1021.5 309.6 1102.8 360.1,0,,0,0,23.754,42.098
1098,36.600,39,motorcycle,0.464,1087.9 324.5 1150.0 393.1,1,1.200,0,0,24.956,40.071
1098,36.600,37,motorcycle,0.384,1021.3 305.1 1109.1 359.8,0,,0,0,24.956,40.071
1099,36.633,39,motorcycle,0.555,1082.0 332.3 1141.5 392.7,0,,0,0,24.341,41.083
1099,36.633,37,motorcycle,0.320,1021.5 308.2 1095.0 360.2,0,,0,0,24.341,41.083
1100,36.667,39,motorcycle,0.457,1072.0 330.3 1138.1 394.7,0,,0,0,23.689,42.214
1101,36.700,39,motorcycle,0.499,1066.2 326.6 1132.1 394.3,1,1.200,0,0,24.328,41.105
1102,36.733,39,motorcycle,0.553,1057.3 331.1 1123.5 395.2,1,1.200,0,0,24.919,40.130
1103,36.767,39,motorcycle,0.640,1051.7 332.2 1118.5 394.6,2,1.200 1.175,1,0,24.052,41.576
1104,36.800,39,motorcycle,0.628,1042.8 329.6 1112.5 395.3,1,1.186,0,0,24.565,40.708
1105,36.833,39,motorcycle,0.578,1035.7 327.1 1106.8 395.6,1,1.200,0,0,24.927,40.117
1106,36.867,39,motorcycle,0.485,1023.2 327.9 1103.5 397.3,1,1.200,0,0,24.472,40.864
1107,36.900,39,motorcycle,0.722,1020.0 328.0 1091.6 397.0,1,1.200,0,0,23.406,42.723
1108,36.933,39,motorcycle,0.417,1013.3 327.3 1084.6 398.8,1,1.200,0,0,24.286,41.177
1109,36.967,39,motorcycle,0.551,1003.3 319.8 1077.3 399.0,1,1.200,0,0,24.784,40.349
1110,37.000,39,motorcycle,0.558,994.1 331.8 1066.6 398.1,1,1.200,0,0,25.340,39.464
1111,37.033,39,motorcycle,0.516,986.8 342.1 1060.9 398.1,1,1.200,0,0,24.054,41.573
1112,37.067,39,motorcycle,0.491,975.7 339.4 1052.8 398.4,1,1.200,0,0,24.588,40.670
1112,37.067,40,motorcycle,0.269,1039.2 317.5 1105.6 361.5,0,,0,0,24.588,40.670
1113,37.100,39,motorcycle,0.606,968.8 338.4 1044.1 397.8,1,1.200,0,0,24.789,40.341
1114,37.133,39,motorcycle,0.650,959.6 336.3 1037.3 398.8,1,1.200,0,0,24.840,40.257
1114,37.133,40,motorcycle,0.284,1034.0 301.5 1107.2 360.8,0,,0,0,24.840,40.257
1115,37.167,39,motorcycle,0.575,949.1 336.9 1028.7 397.9,1,1.200,0,0,24.595,40.659
1115,37.167,40,motorcycle,0.326,1032.8 301.4 1107.7 360.6,0,,0,0,24.595,40.659
1116,37.200,39,motorcycle,0.498,937.9 328.5 1021.5 399.8,1,1.200,0,0,24.684,40.512
1117,37.233,39,motorcycle,0.609,930.4 332.5 1013.2 398.3,1,1.200,0,0,24.450,40.900
1118,37.267,39,motorcycle,0.649,924.0 337.7 1006.0 399.4,1,1.200,0,0,31.469,31.777
1118,37.267,40,motorcycle,0.256,1020.7 303.1 1106.9 360.5,0,,0,0,31.469,31.777
1119,37.300,39,motorcycle,0.596,915.7 338.1 1000.0 399.3,1,1.200,0,0,24.544,40.743
1119,37.300,40,motorcycle,0.264,1021.3 300.2 1106.2 360.5,0,,0,0,24.544,40.743
1120,37.333,39,motorcycle,0.553,904.6 339.7 995.2 399.9,1,1.200,0,0,25.102,39.838
1120,37.333,40,motorcycle,0.362,1020.6 299.6 1106.6 360.0,0,,0,0,25.102,39.838
1121,37.367,39,motorcycle,0.551,896.6 335.3 986.3 398.4,1,1.200,0,0,26.589,37.610
1121,37.367,40,motorcycle,0.375,1020.4 300.7 1105.7 360.1,0,,0,0,26.589,37.610
1122,37.400,39,motorcycle,0.619,888.6 338.5 976.2 399.5,1,1.200,0,0,24.603,40.646
1122,37.400,40,motorcycle,0.431,1019.6 301.1 1104.8 360.2,0,,0,0,24.603,40.646
1123,37.433,39,motorcycle,0.581,879.8 336.9 970.2 399.3,1,1.200,0,0,25.232,39.632
1123,37.433,40,motorcycle,0.404,1019.5 300.6 1104.3 360.5,0,,0,0,25.232,39.632
1124,37.467,39,motorcycle,0.503,871.3 346.0 960.7 399.3,1,1.200,0,0,24.832,40.270
1124,37.467,40,motorcycle,0.453,1019.5 301.5 1104.6 360.2,0,,0,0,24.832,40.270
1125,37.500,39,motorcycle,0.513,863.3 333.6 956.3 398.7,1,1.200,0,0,23.623,42.332
1125,37.500,40,motorcycle,0.464,1019.9 302.0 1106.1 360.8,0,,0,0,23.623,42.332
1126,37.533,39,motorcycle,0.501,853.1 333.2 944.9 400.4,1,1.200,0,0,23.779,42.054
1126,37.533,40,motorcycle,0.429,1020.3 301.1 1105.9 360.7,0,,0,0,23.779,42.054
1127,37.567,39,motorcycle,0.594,845.3 333.4 941.8 400.0,1,1.200,0,0,25.811,38.744
1127,37.567,40,motorcycle,0.427,1020.3 302.6 1105.4 360.8,0,,0,0,25.811,38.744
1128,37.600,39,motorcycle,0.517,836.6 327.1 937.6 398.5,1,1.200,0,0,23.945,41.762
1128,37.600,40,motorcycle,0.421,1019.4 303.3 1104.1 360.3,0,,0,0,23.945,41.762
1129,37.633,39,motorcycle,0.456,828.2 329.4 935.0 401.1,1,1.200,0,0,25.110,39.824
1129,37.633,40,motorcycle,0.396,1020.4 303.4 1105.0 361.1,0,,0,0,25.110,39.824
1130,37.667,39,motorcycle,0.423,818.0 324.5 932.1 399.8,1,1.200,0,0,24.685,40.510
1130,37.667,40,motorcycle,0.396,1020.2 303.2 1105.0 360.8,0,,0,0,24.685,40.510
1131,37.700,39,motorcycle,0.647,810.2 321.9 913.0 400.1,1,1.200,0,0,24.040,41.597
1131,37.700,40,motorcycle,0.380,1019.4 303.6 1104.1 360.0,0,,0,0,24.040,41.597
1132,37.733,39,motorcycle,0.523,800.6 326.0 905.9 398.5,1,1.200,0,0,31.719,31.527
1132,37.733,40,motorcycle,0.347,1019.2 303.8 1104.0 360.2,0,,0,0,31.719,31.527
1133,37.767,39,motorcycle,0.503,793.8 326.2 896.8 399.0,1,1.200,0,0,25.309,39.512
1133,37.767,40,motorcycle,0.373,1019.3 303.7 1104.4 360.1,1,1.200,0,0,25.309,39.512
1134,37.800,39,motorcycle,0.585,784.8 329.2 887.7 399.2,1,1.200,0,0,25.119,39.810
1134,37.800,40,motorcycle,0.396,1019.7 303.3 1105.9 360.1,1,1.200,0,0,25.119,39.810
1135,37.833,39,motorcycle,0.622,777.7 333.7 880.5 400.2,1,1.200,0,0,23.425,42.689
1135,37.833,40,motorcycle,0.380,1019.9 303.8 1106.1 359.9,1,1.200,0,0,23.425,42.689
1136,37.867,39,motorcycle,0.592,766.6 330.4 876.2 398.2,1,1.200,0,0,24.197,41.327
1136,37.867,40,motorcycle,0.399,1019.9 302.2 1105.2 360.0,1,1.200,0,0,24.197,41.327
1137,37.900,39,motorcycle,0.594,759.1 322.2 867.3 400.1,2,1.200 1.200,1,0,25.045,39.929
1137,37.900,40,motorcycle,0.391,1019.9 301.6 1106.2 360.1,1,1.200,0,0,25.045,39.929
1138,37.933,39,motorcycle,0.666,752.3 326.3 856.6 400.6,1,1.200,0,0,24.169,41.375
1138,37.933,40,motorcycle,0.414,1019.9 302.1 1106.7 360.2,1,1.200,0,0,24.169,41.375
1139,37.967,39,motorcycle,0.713,742.9 328.1 852.6 399.1,1,1.200,0,0,24.425,40.941
1139,37.967,40,motorcycle,0.430,1020.4 302.5 1106.9 360.3,1,1.200,0,0,24.425,40.941
1140,38.000,39,motorcycle,0.639,735.4 326.8 846.3 397.3,1,1.200,0,0,23.910,41.824
1140,38.000,40,motorcycle,0.429,1020.4 302.5 1106.3 360.3,1,1.200,0,0,23.910,41.824
1141,38.033,39,motorcycle,0.580,728.2 325.4 837.7 397.9,1,1.200,0,0,24.165,41.382
1141,38.033,40,motorcycle,0.432,1020.3 302.9 1106.6 360.3,1,1.200,0,0,24.165,41.382
1142,38.067,39,motorcycle,0.546,720.8 326.0 829.9 399.4,1,1.200,0,0,24.617,40.623
1142,38.067,40,motorcycle,0.421,1020.2 302.9 1106.3 360.4,1,1.200,0,0,24.617,40.623
1143,38.100,39,motorcycle,0.653,712.6 329.3 820.7 400.0,1,1.200,0,0,24.299,41.153
1143,38.100,40,motorcycle,0.442,1019.7 303.0 1106.9 360.4,1,1.200,0,0,24.299,41.153
1144,38.133,39,motorcycle,0.660,704.0 329.0 819.1 398.2,1,1.200,0,0,23.494,42.564
1144,38.133,40,motorcycle,0.430,1019.6 305.1 1105.8 360.6,1,1.200,0,0,23.494,42.564
1145,38.167,39,motorcycle,0.563,696.6 328.3 808.4 397.9,1,1.200,0,0,24.492,40.830
1145,38.167,40,motorcycle,0.430,1019.6 305.8 1105.1 360.6,1,1.200,0,0,24.492,40.830
1146,38.200,39,motorcycle,0.618,688.4 325.8 803.0 399.2,1,1.200,0,0,23.877,41.882
1146,38.200,40,motorcycle,0.442,1019.5 305.7 1104.9 360.5,1,1.200,0,0,23.877,41.882
1147,38.233,39,motorcycle,0.648,680.5 326.0 794.2 398.2,1,1.200,0,0,23.316,42.890
1147,38.233,40,motorcycle,0.454,1019.4 304.9 1105.2 360.4,1,1.200,0,0,23.316,42.890
1148,38.267,39,motorcycle,0.677,672.3 322.8 787.2 397.9,1,1.200,0,0,23.688,42.216
1148,38.267,40,motorcycle,0.440,1019.4 305.4 1105.4 360.4,1,1.200,0,0,23.688,42.216
1149,38.300,39,motorcycle,0.653,670.2 323.1 779.4 394.7,1,1.200,0,0,24.576,40.690
1149,38.300,40,motorcycle,0.420,1019.6 305.2 1104.6 360.4,1,1.200,0,0,24.576,40.690
1150,38.333,39,motorcycle,0.635,664.4 322.4 773.0 396.0,1,1.200,0,0,25.342,39.461
1150,38.333,40,motorcycle,0.422,1019.5 304.9 1105.2 360.4,1,1.200,0,0,25.342,39.461
1151,38.367,39,motorcycle,0.667,657.9 323.5 767.3 395.7,1,1.200,0,0,23.618,42.341
1151,38.367,40,motorcycle,0.424,1019.6 304.6 1103.9 360.3,1,1.200,0,0,23.618,42.341
1151,38.367,41,motorcycle,0.254,845.6 286.7 891.4 324.6,0,,0,0,23.618,42.341
1152,38.400,39,motorcycle,0.695,651.3 322.9 759.0 394.6,1,1.200,0,0,24.386,41.007
1152,38.400,40,motorcycle,0.386,1019.5 301.7 1101.7 360.2,1,1.200,0,0,24.386,41.007
1153,38.433,39,motorcycle,0.692,646.5 322.6 755.6 394.8,1,1.200,0,0,23.784,42.045
1153,38.433,40,motorcycle,0.357,1019.4 300.5 1099.4 360.3,1,1.200,0,0,23.784,42.045
1154,38.467,39,motorcycle,0.681,640.5 326.7 747.3 392.5,1,1.200,0,0,24.444,40.910
1154,38.467,40,motorcycle,0.295,1019.5 300.5 1097.3 360.5,1,1.200,0,0,24.444,40.910
1155,38.500,39,motorcycle,0.596,634.4 322.7 743.6 393.0,1,1.200,0,0,24.710,40.470
1155,38.500,40,motorcycle,0.326,1019.2 300.9 1097.7 360.7,1,1.200,0,0,24.710,40.470
1156,38.533,39,motorcycle,0.647,629.1 321.0 738.1 394.0,1,1.200,0,0,24.952,40.078
1156,38.533,40,motorcycle,0.280,1019.3 300.2 1096.0 360.8,1,1.200,0,0,24.952,40.078
1157,38.567,39,motorcycle,0.651,624.1 322.3 732.9 394.1,1,1.200,0,0,25.498,39.218
1157,38.567,40,motorcycle,0.312,1019.3 301.3 1097.0 360.9,1,1.200,0,0,25.498,39.218
1158,38.600,39,motorcycle,0.717,619.6 324.2 727.6 393.7,1,1.200,0,0,24.325,41.109
1158,38.600,40,motorcycle,0.359,1019.3 302.1 1097.3 360.9,1,1.200,0,0,24.325,41.109
1159,38.633,39,motorcycle,0.690,613.9 326.3 719.5 391.3,1,1.200,0,0,24.101,41.493
1159,38.633,40,motorcycle,0.325,1019.4 302.0 1098.2 360.6,1,1.200,0,0,24.101,41.493
1160,38.667,39,motorcycle,0.673,609.1 323.9 714.3 390.9,1,1.200,0,0,23.941,41.769
1160,38.667,40,motorcycle,0.310,1019.2 302.2 1098.7 360.8,1,1.200,0,0,23.941,41.769
1161,38.700,39,motorcycle,0.669,603.7 324.0 714.1 390.4,1,1.200,0,0,24.170,41.374
1161,38.700,40,motorcycle,0.318,1019.3 300.9 1096.9 360.8,1,1.200,0,0,24.170,41.374
1162,38.733,39,motorcycle,0.615,599.9 321.0 708.2 390.7,1,1.200,0,0,24.070,41.545
1162,38.733,40,motorcycle,0.445,1019.6 301.0 1101.7 360.5,0,,0,0,24.070,41.545
1163,38.767,39,motorcycle,0.674,594.7 323.5 702.1 390.2,1,1.200,0,0,23.378,42.776
1163,38.767,40,motorcycle,0.360,1019.4 301.9 1099.3 360.3,1,1.200,0,0,23.378,42.776
1164,38.800,39,motorcycle,0.658,592.8 325.3 696.9 389.1,1,1.200,0,0,24.217,41.294
1165,38.833,39,motorcycle,0.671,588.3 325.8 693.6 387.9,1,1.200,0,0,24.514,40.794
1166,38.867,39,motorcycle,0.679,586.0 323.1 690.3 388.6,1,1.200,0,0,24.533,40.761
1167,38.900,39,motorcycle,0.692,580.7 322.8 686.0 389.2,1,1.200,0,0,23.392,42.749
1168,38.933,39,motorcycle,0.708,575.6 320.5 684.9 388.5,1,1.200,0,0,24.604,40.643
1169,38.967,39,motorcycle,0.659,573.5 320.5 684.8 388.0,1,1.200,0,0,24.066,41.552
1170,39.000,39,motorcycle,0.570,569.9 321.7 680.7 387.3,1,1.200,0,0,26.067,38.363
1171,39.033,39,motorcycle,0.625,567.1 322.3 665.0 386.7,1,1.200,0,0,24.965,40.056
1172,39.067,39,motorcycle,0.629,564.3 324.3 665.2 385.1,1,1.200,0,0,23.771,42.068
1172,39.067,42,motorcycle,0.262,1018.5 301.3 1100.7 360.3,1,1.200,0,0,23.771,42.068
1173,39.100,39,motorcycle,0.631,559.9 322.9 660.4 385.0,1,1.200,0,0,25.016,39.974
1174,39.133,39,motorcycle,0.653,558.3 318.5 656.3 384.4,1,1.200,0,0,23.757,42.094
1175,39.167,39,motorcycle,0.613,554.7 320.7 649.4 386.0,1,1.200,0,0,23.908,41.827
1176,39.200,39,motorcycle,0.666,551.1 319.0 649.4 383.5,1,1.200,0,0,23.232,43.045
1177,39.233,39,motorcycle,0.664,547.6 321.4 646.9 383.9,1,1.200,0,0,24.224,41.281
1178,39.267,39,motorcycle,0.611,544.7 311.6 638.9 384.1,1,1.200,0,0,24.211,41.303
1179,39.300,39,motorcycle,0.635,542.3 315.6 631.7 383.6,1,1.200,0,0,24.941,40.095
1180,39.333,39,motorcycle,0.627,540.0 321.5 630.6 382.5,1,1.200,0,0,31.056,32.200
1181,39.367,39,motorcycle,0.620,537.6 318.4 629.5 381.6,1,1.200,0,0,24.392,40.998
1182,39.400,39,motorcycle,0.641,535.2 308.8 622.7 380.3,1,1.200,0,0,24.620,40.617
1183,39.433,39,motorcycle,0.584,529.1 303.6 618.0 379.9,1,1.200,0,0,25.087,39.861
1183,39.433,43,bicycle,0.313,1152.3 322.6 1195.7 369.3,0,,0,0,25.087,39.861
1184,39.467,39,motorcycle,0.594,526.9 303.9 616.8 379.8,1,1.200,0,0,23.535,42.491
1185,39.500,39,motorcycle,0.561,525.3 312.2 614.0 379.9,1,1.200,0,0,23.424,42.691
1186,39.533,39,motorcycle,0.539,522.4 316.5 602.2 380.2,1,1.200,0,0,24.656,40.558
1187,39.567,39,motorcycle,0.572,520.0 315.2 596.8 380.3,1,1.200,0,0,23.910,41.824
1187,39.567,44,motorcycle,0.272,1021.4 301.4 1104.9 360.2,1,1.200,0,0,23.910,41.824
1188,39.600,39,motorcycle,0.697,517.6 316.6 597.6 378.4,1,1.200,0,0,23.374,42.782
1188,39.600,44,motorcycle,0.260,1021.7 298.9 1105.0 359.7,1,1.200,0,0,23.374,42.782
1189,39.633,39,motorcycle,0.694,514.9 316.1 594.5 377.9,1,1.200,0,0,24.520,40.783
1190,39.667,39,motorcycle,0.610,513.7 314.9 589.8 375.6,1,1.200,0,0,23.555,42.453
1191,39.700,39,motorcycle,0.669,509.7 311.1 584.8 375.1,1,1.200,0,0,24.101,41.492
1192,39.733,39,motorcycle,0.671,507.0 313.8 583.8 374.9,1,1.200,0,0,24.252,41.234
1193,39.767,39,motorcycle,0.585,504.9 310.2 576.7 371.9,1,1.200,0,0,24.931,40.111
1194,39.800,39,motorcycle,0.679,500.3 313.2 572.3 372.4,1,1.200,0,0,30.192,33.121
1195,39.833,39,motorcycle,0.634,498.4 315.5 569.4 372.2,1,1.200,0,0,24.889,40.178
1196,39.867,39,motorcycle,0.659,498.6 316.8 566.8 372.1,1,1.200,0,0,24.300,41.152
1197,39.900,39,motorcycle,0.605,495.9 314.3 561.5 371.1,2,1.200 1.200,1,0,25.452,39.290
1197,39.900,45,motorcycle,0.260,1021.1 305.9 1106.6 360.6,1,1.200,0,0,25.452,39.290
1198,39.933,39,motorcycle,0.578,493.1 308.8 558.6 369.5,0,,0,0,24.860,40.226
1198,39.933,46,motorcycle,0.268,520.5 316.9 559.9 357.0,0,,0,0,24.860,40.226
1198,39.933,45,motorcycle,0.257,1021.2 306.5 1106.0 360.8,1,1.200,0,0,24.860,40.226
1199,39.967,39,motorcycle,0.615,491.8 310.7 554.6 370.7,1,1.200,0,0,24.182,41.353
1199,39.967,45,motorcycle,0.257,1021.2 307.4 1106.7 360.8,1,1.200,0,0,24.182,41.353
1200,40.000,39,motorcycle,0.563,489.5 311.7 550.2 367.8,2,1.200 1.200,1,0,25.441,39.306
1200,40.000,45,motorcycle,0.276,1020.7 301.9 1108.1 360.9,1,1.200,0,0,25.441,39.306
1201,40.033,39,motorcycle,0.468,488.1 314.8 546.9 367.2,1,1.200,0,0,25.483,39.242
1201,40.033,45,motorcycle,0.286,1019.8 303.7 1109.4 360.4,1,1.200,0,0,25.483,39.242
1202,40.067,39,motorcycle,0.543,485.7 313.8 542.1 364.8,1,1.200,0,0,23.866,41.901
1202,40.067,45,motorcycle,0.301,1020.7 302.6 1108.3 360.9,1,1.200,0,0,23.866,41.901
1203,40.100,39,motorcycle,0.466,481.0 314.6 538.2 364.6,1,1.200,0,0,23.864,41.905
1203,40.100,45,motorcycle,0.301,1019.7 303.8 1109.4 360.3,1,1.200,0,0,23.864,41.905
1204,40.133,39,motorcycle,0.457,480.0 307.3 535.3 364.3,1,1.200,0,0,24.359,41.053
1204,40.133,45,motorcycle,0.304,1019.6 304.0 1109.5 360.5,1,1.200,0,0,24.359,41.053
1205,40.167,39,motorcycle,0.489,480.3 313.8 531.3 365.2,1,1.200,0,0,24.894,40.170
1205,40.167,45,motorcycle,0.292,1019.7 304.0 1109.0 360.4,1,1.200,0,0,24.894,40.170
1206,40.200,39,motorcycle,0.340,477.4 317.6 527.5 365.2,1,1.200,0,0,24.440,40.917
1206,40.200,45,motorcycle,0.310,1020.5 303.3 1108.0 361.0,1,1.200,0,0,24.440,40.917
1207,40.233,39,motorcycle,0.468,475.1 316.2 525.0 363.0,1,1.200,0,0,23.903,41.835
1207,40.233,45,motorcycle,0.290,1019.5 304.1 1109.0 360.4,1,1.200,0,0,23.903,41.835
1208,40.267,39,motorcycle,0.459,473.8 314.1 522.7 363.3,1,1.200,0,0,23.035,43.413
1208,40.267,45,motorcycle,0.287,1020.3 302.9 1108.3 361.1,1,1.200,0,0,23.035,43.413
1209,40.300,39,motorcycle,0.534,472.8 311.3 517.3 363.7,1,1.200,0,0,31.215,32.036
1209,40.300,45,motorcycle,0.279,1019.3 304.4 1109.5 360.7,1,1.200,0,0,31.215,32.036
1210,40.333,39,motorcycle,0.498,471.4 317.5 513.7 362.0,1,1.200,0,0,24.383,41.012
1210,40.333,45,motorcycle,0.280,1020.3 303.6 1108.6 361.3,1,1.200,0,0,24.383,41.012
1211,40.367,39,motorcycle,0.453,469.2 318.9 511.6 358.7,1,1.200,0,0,25.664,38.965
1211,40.367,45,motorcycle,0.273,1020.0 302.6 1108.7 361.3,1,1.200,0,0,25.664,38.965
1212,40.400,39,motorcycle,0.318,468.0 310.9 507.5 357.3,1,1.200,0,0,23.456,42.633
1212,40.400,45,motorcycle,0.286,1020.0 302.1 1108.7 361.4,1,1.200,0,0,23.456,42.633
1213,40.433,45,motorcycle,0.320,1020.0 302.4 1108.8 361.4,1,1.200,0,0,24.550,40.733
1213,40.433,39,motorcycle,0.266,466.0 308.9 504.6 356.8,1,1.200,0,0,24.550,40.733
1214,40.467,39,motorcycle,0.298,463.5 292.3 502.8 357.2,1,1.200,0,0,24.492,40.830
1214,40.467,45,motorcycle,0.273,1019.2 303.2 1108.6 360.7,1,1.200,0,0,24.492,40.830
1215,40.500,39,motorcycle,0.277,461.2 294.8 500.6 356.3,1,1.200,0,0,24.291,41.167
1215,40.500,45,motorcycle,0.263,1019.2 303.7 1108.6 360.7,1,1.200,0,0,24.291,41.167
1216,40.533,45,motorcycle,0.280,1018.9 303.7 1108.6 360.7,1,1.200,0,0,24.044,41.590
1217,40.567,45,motorcycle,0.267,1018.8 303.4 1108.2 360.7,1,1.200,0,0,24.367,41.038
1218,40.600,45,motorcycle,0.276,1018.9 303.4 1108.4 360.7,1,1.200,0,0,23.826,41.971
1219,40.633,45,motorcycle,0.295,1018.8 303.4 1108.4 360.8,1,1.200,0,0,23.831,41.963
1219,40.633,39,motorcycle,0.273,453.3 291.4 491.5 351.0,0,,0,0,23.831,41.963
1220,40.667,45,motorcycle,0.260,1018.8 303.4 1106.8 360.8,0,,0,0,24.717,40.457
1221,40.700,39,motorcycle,0.312,447.3 291.5 486.8 350.9,0,,0,0,25.008,39.987
1221,40.700,45,motorcycle,0.260,1018.9 303.5 1106.8 360.8,1,1.200,0,0,25.008,39.987
1222,40.733,39,motorcycle,0.295,447.6 294.3 483.8 351.1,0,,0,0,31.022,32.235
1222,40.733,45,motorcycle,0.278,1018.8 303.5 1106.7 360.8,1,1.200,0,0,31.022,32.235
1223,40.767,39,motorcycle,0.468,446.2 294.8 481.5 351.0,1,1.200,0,0,24.624,40.611
1223,40.767,45,motorcycle,0.274,1018.7 303.5 1106.7 360.8,1,1.200,0,0,24.624,40.611
1224,40.800,39,motorcycle,0.401,443.2 287.9 478.8 349.6,1,1.200,0,0,24.963,40.059
1224,40.800,45,motorcycle,0.291,1018.7 303.2 1107.2 360.8,1,1.200,0,0,24.963,40.059
1225,40.833,39,motorcycle,0.477,441.2 297.9 476.3 347.9,1,1.200,0,0,25.440,39.308
1225,40.833,45,motorcycle,0.289,1018.7 303.4 1107.1 360.8,1,1.200,0,0,25.440,39.308
1226,40.867,39,motorcycle,0.381,439.2 290.0 474.5 346.9,1,1.200,0,0,24.264,41.213
1226,40.867,45,motorcycle,0.332,1019.7 304.6 1107.3 361.8,1,1.190,0,0,24.264,41.213
1227,40.900,39,motorcycle,0.376,437.1 291.4 471.2 346.5,1,1.200,0,0,23.492,42.568
1227,40.900,45,motorcycle,0.341,1019.4 304.7 1107.6 361.8,1,1.190,0,0,23.492,42.568
1228,40.933,39,motorcycle,0.511,433.9 279.3 469.7 345.2,1,1.200,0,0,24.173,41.368
1228,40.933,45,motorcycle,0.371,1019.3 304.9 1107.1 361.9,1,1.190,0,0,24.173,41.368
1229,40.967,45,motorcycle,0.434,1019.3 305.1 1107.4 361.8,1,1.184,0,0,24.704,40.479
1229,40.967,39,motorcycle,0.411,433.1 293.6 468.5 345.2,1,1.200,0,0,24.704,40.479
1230,41.000,45,motorcycle,0.430,1019.5 306.2 1107.1 362.0,1,1.180,0,0,26.595,37.601
1231,41.033,45,motorcycle,0.423,1019.4 306.8 1106.8 362.1,1,1.183,0,0,25.717,38.884
1231,41.033,39,motorcycle,0.379,429.1 295.0 463.5 345.3,1,1.200,0,0,25.717,38.884
1232,41.067,45,motorcycle,0.430,1019.2 307.1 1106.9 362.1,1,1.183,0,0,23.948,41.757
1232,41.067,39,motorcycle,0.291,426.8 293.3 460.9 343.9,0,,0,0,23.948,41.757
1233,41.100,45,motorcycle,0.420,1019.3 308.0 1106.3 362.3,1,1.191,0,0,25.258,39.591
1233,41.100,39,motorcycle,0.252,424.5 295.4 458.4 341.6,0,,0,0,25.258,39.591
1234,41.133,45,motorcycle,0.430,1019.3 308.7 1106.3 362.3,1,1.200,0,0,26.927,37.137
1235,41.167,45,motorcycle,0.414,1019.6 309.3 1105.9 362.3,1,1.200,0,0,23.928,41.792
1235,41.167,39,motorcycle,0.281,419.5 297.6 453.6 340.8,0,,0,0,23.928,41.792
1236,41.200,45,motorcycle,0.363,1019.5 308.7 1105.9 362.1,1,1.200,0,0,25.776,38.796
1237,41.233,45,motorcycle,0.367,1019.4 308.6 1105.6 362.1,1,1.196,0,0,24.285,41.177
1237,41.233,39,motorcycle,0.319,415.3 292.6 449.4 339.5,0,,0,0,24.285,41.177
1238,41.267,39,motorcycle,0.462,415.6 292.2 447.0 339.6,1,1.200,0,0,30.539,32.745
1238,41.267,45,motorcycle,0.368,1019.3 309.5 1105.8 362.2,1,1.200,0,0,30.539,32.745
1239,41.300,45,motorcycle,0.387,1019.2 309.1 1105.9 362.2,1,1.200,0,0,26.105,38.307
1240,41.333,45,motorcycle,0.361,1019.0 309.5 1105.5 362.2,1,1.200,0,0,24.626,40.608
1241,41.367,45,motorcycle,0.392,1018.7 309.4 1105.5 362.1,1,1.197,0,0,25.552,39.136
1242,41.400,45,motorcycle,0.382,1018.8 309.2 1105.5 362.1,1,1.196,0,0,24.434,40.927
1243,41.433,45,motorcycle,0.375,1018.6 309.6 1106.0 362.1,1,1.200,0,0,24.776,40.362
1244,41.467,45,motorcycle,0.363,1017.7 310.1 1104.2 361.0,1,1.200,0,0,25.975,38.498
1245,41.500,45,motorcycle,0.358,1017.5 310.1 1103.9 360.9,1,1.200,0,0,24.725,40.445
1246,41.533,45,motorcycle,0.371,1018.5 309.3 1105.5 362.0,1,1.200,0,0,23.824,41.975
