frame,timestamp_sec,model,model_path,class_id,class_name,report_conf,predict_conf,imgsz,iou,elapsed_ms,fps,detections,max_conf
962,32.067,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.905,41.831,0,0.000
963,32.100,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.907,38.599,0,0.000
963,32.100,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,25.907,38.599,0,0.000
963,32.100,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,25.907,38.599,0,0.000
963,32.100,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.005,43.469,0,0.000
963,32.100,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.005,43.469,0,0.000
963,32.100,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.005,43.469,0,0.000
964,32.133,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.629,42.320,0,0.000
964,32.133,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.629,42.320,0,0.000
964,32.133,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.629,42.320,0,0.000
964,32.133,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.297,42.924,0,0.000
964,32.133,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.297,42.924,0,0.000
964,32.133,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.297,42.924,0,0.000
965,32.167,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.509,40.801,0,0.000
965,32.167,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.509,40.801,0,0.000
965,32.167,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.509,40.801,0,0.000
965,32.167,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.722,42.156,0,0.000
965,32.167,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.722,42.156,0,0.000
965,32.167,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.722,42.156,0,0.000
966,32.200,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.232,41.268,0,0.000
966,32.200,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.232,41.268,0,0.000
966,32.200,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.232,41.268,0,0.000
966,32.200,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.433,42.676,0,0.000
966,32.200,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.433,42.676,0,0.000
966,32.200,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.433,42.676,0,0.000
967,32.233,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,21.806,45.859,0,0.000
967,32.233,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,21.806,45.859,0,0.000
967,32.233,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,21.806,45.859,0,0.000
967,32.233,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,22.445,44.554,0,0.000
967,32.233,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,22.445,44.554,0,0.000
967,32.233,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,22.445,44.554,0,0.000
968,32.267,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,22.098,45.253,0,0.000
968,32.267,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,22.098,45.253,0,0.000
968,32.267,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,22.098,45.253,0,0.000
968,32.267,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.068,43.350,0,0.000
968,32.267,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.068,43.350,0,0.000
968,32.267,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.068,43.350,0,0.000
969,32.300,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.467,40.871,0,0.000
969,32.300,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.467,40.871,0,0.000
969,32.300,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.467,40.871,0,0.000
969,32.300,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.808,42.003,0,0.000
969,32.300,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.808,42.003,0,0.000
969,32.300,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.808,42.003,0,0.000
970,32.333,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.331,42.861,0,0.000
970,32.333,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.331,42.861,0,0.000
970,32.333,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.331,42.861,0,0.000
970,32.333,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.511,42.534,0,0.000
970,32.333,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.511,42.534,0,0.000
970,32.333,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.511,42.534,0,0.000
971,32.367,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.410,39.355,0,0.000
971,32.367,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,25.410,39.355,0,0.000
971,32.367,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,25.410,39.355,0,0.000
971,32.367,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.485,39.238,0,0.000
971,32.367,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.485,39.238,0,0.000
971,32.367,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.485,39.238,0,0.000
972,32.400,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.076,39.879,0,0.000
972,32.400,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,25.076,39.879,0,0.000
972,32.400,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,25.076,39.879,0,0.000
972,32.400,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.974,38.500,0,0.000
972,32.400,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.974,38.500,0,0.000
972,32.400,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.974,38.500,0,0.000
973,32.433,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.157,39.751,0,0.000
973,32.433,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,25.157,39.751,0,0.000
973,32.433,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,25.157,39.751,0,0.000
973,32.433,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.924,41.800,0,0.000
973,32.433,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.924,41.800,0,0.000
973,32.433,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.924,41.800,0,0.000
974,32.467,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,27.605,36.225,0,0.000
974,32.467,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,27.605,36.225,0,0.000
974,32.467,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,27.605,36.225,0,0.000
974,32.467,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,27.463,36.412,0,0.000
974,32.467,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,27.463,36.412,0,0.000
974,32.467,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,27.463,36.412,0,0.000
975,32.500,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.673,40.531,0,0.000
975,32.500,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.673,40.531,0,0.000
975,32.500,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.673,40.531,0,0.000
975,32.500,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.615,39.039,0,0.000
975,32.500,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.615,39.039,0,0.000
975,32.500,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.615,39.039,0,0.000
976,32.533,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.946,41.761,0,0.000
976,32.533,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.946,41.761,0,0.000
976,32.533,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.946,41.761,0,0.000
976,32.533,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.589,40.669,0,0.000
976,32.533,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.589,40.669,0,0.000
976,32.533,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.589,40.669,0,0.000
977,32.567,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.753,40.399,0,0.000
977,32.567,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.753,40.399,0,0.000
977,32.567,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.753,40.399,0,0.000
977,32.567,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.716,40.459,0,0.000
977,32.567,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.716,40.459,0,0.000
977,32.567,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.716,40.459,0,0.000
978,32.600,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.162,43.175,0,0.000
978,32.600,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.162,43.175,0,0.000
978,32.600,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.162,43.175,0,0.000
978,32.600,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.607,42.360,0,0.000
978,32.600,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.607,42.360,0,0.000
978,32.600,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.607,42.360,0,0.000
979,32.633,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.312,41.133,0,0.000
979,32.633,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.312,41.133,0,0.000
979,32.633,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.312,41.133,0,0.000
979,32.633,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.937,41.776,0,0.000
979,32.633,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.937,41.776,0,0.000
979,32.633,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.937,41.776,0,0.000
980,32.667,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.336,42.851,0,0.000
980,32.667,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.336,42.851,0,0.000
980,32.667,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.336,42.851,0,0.000
980,32.667,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,22.583,44.281,0,0.000
980,32.667,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,22.583,44.281,0,0.000
980,32.667,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,22.583,44.281,0,0.000
981,32.700,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.755,42.096,0,0.000
981,32.700,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.755,42.096,0,0.000
981,32.700,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.755,42.096,0,0.000
981,32.700,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,22.661,44.129,0,0.000
981,32.700,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,22.661,44.129,0,0.000
981,32.700,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,22.661,44.129,0,0.000
982,32.733,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.425,42.689,0,0.000
982,32.733,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.425,42.689,0,0.000
982,32.733,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.425,42.689,0,0.000
982,32.733,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.361,42.806,0,0.000
982,32.733,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.361,42.806,0,0.000
982,32.733,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.361,42.806,0,0.000
983,32.767,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.369,42.792,0,0.000
983,32.767,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.369,42.792,0,0.000
983,32.767,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.369,42.792,0,0.000
983,32.767,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.900,41.840,0,0.000
983,32.767,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.900,41.840,0,0.000
983,32.767,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.900,41.840,0,0.000
984,32.800,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.774,42.063,0,0.000
984,32.800,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.774,42.063,0,0.000
984,32.800,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.774,42.063,0,0.000
984,32.800,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.012,41.646,0,0.000
984,32.800,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.012,41.646,0,0.000
984,32.800,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.012,41.646,0,0.000
985,32.833,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.356,42.816,0,0.000
985,32.833,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.356,42.816,0,0.000
985,32.833,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.356,42.816,0,0.000
985,32.833,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,22.337,44.769,0,0.000
985,32.833,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,22.337,44.769,0,0.000
985,32.833,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,22.337,44.769,0,0.000
986,32.867,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,22.290,44.863,0,0.000
986,32.867,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,22.290,44.863,0,0.000
986,32.867,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,22.290,44.863,0,0.000
986,32.867,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.347,41.072,0,0.000
986,32.867,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.347,41.072,0,0.000
986,32.867,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.347,41.072,0,0.000
987,32.900,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,26.234,38.118,0,0.000
987,32.900,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,26.234,38.118,0,0.000
987,32.900,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,26.234,38.118,0,0.000
987,32.900,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.864,40.218,0,0.000
987,32.900,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.864,40.218,0,0.000
987,32.900,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.864,40.218,0,0.000
988,32.933,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.070,43.346,0,0.000
988,32.933,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.070,43.346,0,0.000
988,32.933,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.070,43.346,0,0.000
988,32.933,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.060,39.904,0,0.000
988,32.933,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.060,39.904,0,0.000
988,32.933,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.060,39.904,0,0.000
989,32.967,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.220,41.289,0,0.000
989,32.967,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.220,41.289,0,0.000
989,32.967,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.220,41.289,0,0.000
989,32.967,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.858,41.914,0,0.000
989,32.967,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.858,41.914,0,0.000
989,32.967,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.858,41.914,0,0.000
990,33.000,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.472,42.604,0,0.000
990,33.000,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.472,42.604,0,0.000
990,33.000,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.472,42.604,0,0.000
990,33.000,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.574,40.693,0,0.000
990,33.000,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.574,40.693,0,0.000
990,33.000,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.574,40.693,0,0.000
991,33.033,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,21.875,45.714,0,0.000
991,33.033,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,21.875,45.714,0,0.000
991,33.033,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,21.875,45.714,0,0.000
991,33.033,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,22.228,44.989,0,0.000
991,33.033,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,22.228,44.989,0,0.000
991,33.033,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,22.228,44.989,0,0.000
992,33.067,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.160,43.178,0,0.000
992,33.067,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.160,43.178,0,0.000
992,33.067,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.160,43.178,0,0.000
992,33.067,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,22.680,44.092,0,0.000
992,33.067,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,22.680,44.092,0,0.000
992,33.067,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,22.680,44.092,0,0.000
993,33.100,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.111,41.475,0,0.000
993,33.100,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.111,41.475,0,0.000
993,33.100,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.111,41.475,0,0.000
993,33.100,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,31.269,31.980,0,0.000
993,33.100,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,31.269,31.980,0,0.000
993,33.100,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,31.269,31.980,0,0.000
994,33.133,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.846,40.247,0,0.000
994,33.133,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.846,40.247,0,0.000
994,33.133,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.846,40.247,0,0.000
994,33.133,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,22.905,43.659,0,0.000
994,33.133,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,22.905,43.659,0,0.000
994,33.133,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,22.905,43.659,0,0.000
995,33.167,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.342,41.082,0,0.000
995,33.167,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.342,41.082,0,0.000
995,33.167,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.342,41.082,0,0.000
995,33.167,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,20.934,47.769,0,0.000
995,33.167,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,20.934,47.769,0,0.000
995,33.167,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,20.934,47.769,0,0.000
996,33.200,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.226,43.056,0,0.000
996,33.200,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.226,43.056,0,0.000
996,33.200,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.226,43.056,0,0.000
996,33.200,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.339,39.465,0,0.000
996,33.200,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.339,39.465,0,0.000
996,33.200,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.339,39.465,0,0.000
997,33.233,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.214,39.660,0,0.000
997,33.233,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,25.214,39.660,0,0.000
997,33.233,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,25.214,39.660,0,0.000
997,33.233,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.066,39.894,0,0.000
997,33.233,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.066,39.894,0,0.000
997,33.233,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.066,39.894,0,0.000
998,33.267,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.284,41.180,0,0.000
998,33.267,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.284,41.180,0,0.000
998,33.267,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.284,41.180,0,0.000
998,33.267,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.038,41.601,0,0.000
998,33.267,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.038,41.601,0,0.000
998,33.267,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.038,41.601,0,0.000
999,33.300,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,22.990,43.496,0,0.000
999,33.300,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,22.990,43.496,0,0.000
999,33.300,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,22.990,43.496,0,0.000
999,33.300,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.437,42.668,0,0.000
999,33.300,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.437,42.668,0,0.000
999,33.300,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.437,42.668,0,0.000
1000,33.333,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,22.940,43.592,0,0.000
1000,33.333,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,22.940,43.592,0,0.000
1000,33.333,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,22.940,43.592,0,0.000
1000,33.333,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,22.986,43.504,0,0.000
1000,33.333,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,22.986,43.504,0,0.000
1000,33.333,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,22.986,43.504,0,0.000
1001,33.367,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.180,39.714,0,0.000
1001,33.367,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,25.180,39.714,0,0.000
1001,33.367,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,25.180,39.714,0,0.000
1001,33.367,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.044,43.395,0,0.000
1001,33.367,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.044,43.395,0,0.000
1001,33.367,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.044,43.395,0,0.000
1002,33.400,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.133,41.437,0,0.000
1002,33.400,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.133,41.437,0,0.000
1002,33.400,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.133,41.437,0,0.000
1002,33.400,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.286,42.945,0,0.000
1002,33.400,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.286,42.945,0,0.000
1002,33.400,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.286,42.945,0,0.000
1003,33.433,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.370,41.034,0,0.000
1003,33.433,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.370,41.034,0,0.000
1003,33.433,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.370,41.034,0,0.000
1003,33.433,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.194,43.115,0,0.000
1003,33.433,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.194,43.115,0,0.000
1003,33.433,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.194,43.115,0,0.000
1004,33.467,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.886,38.631,0,0.000
