epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
40,1789.26,0.87047,0.6452,1.02125,0.86603,0.8605,0.89887,0.58021,0.94269,0.60306,1.15089,0.00230212,0.000767375,0.00230212,0.000767375,0.00230212,0.000767375,0.00230212,0.000767375
41,1832.39,0.84799,0.64838,1.01486,0.85276,0.87907,0.89832,0.5845,0.96135,0.57463,1.19122,0.002265,0.000755,0.002265,0.000755,0.002265,0.000755,0.002265,0.000755
42,1875.35,0.83653,0.63177,1.01193,0.87183,0.878,0.90598,0.59903,0.93656,0.58031,1.16843,0.00222788,0.000742625,0.00222788,0.000742625,0.00222788,0.000742625,0.00222788,0.000742625
43,1918.07,0.8394,0.61225,1.00912,0.87651,0.84144,0.8912,0.58452,0.96168,0.5692,1.16914,0.00219075,0.00073025,0.00219075,0.00073025,0.00219075,0.00073025,0.00219075,0.00073025
44,1962.58,0.83569,0.61698,1.00748,0.85058,0.86885,0.89182,0.581,0.96163,0.57291,1.17208,0.00215363,0.000717875,0.00215363,0.000717875,0.00215363,0.000717875,0.00215363,0.000717875
45,2006.8,0.83379,0.59642,1.00692,0.88825,0.85202,0.89915,0.59098,0.96661,0.54062,1.18111,0.0021165,0.0007055,0.0021165,0.0007055,0.0021165,0.0007055,0.0021165,0.0007055
46,2051.5,0.82876,0.60432,1.00054,0.90116,0.84519,0.90237,0.59426,0.929,0.57922,1.15836,0.00207938,0.000693125,0.00207938,0.000693125,0.00207938,0.000693125,0.00207938,0.000693125
47,2096.46,0.83462,0.59704,1.00407,0.87424,0.8719,0.89913,0.5897,0.94453,0.55253,1.15983,0.00204225,0.00068075,0.00204225,0.00068075,0.00204225,0.00068075,0.00204225,0.00068075
48,2141.1,0.8302,0.59704,0.99729,0.87785,0.8482,0.8887,0.58073,0.94761,0.56354,1.1722,0.00200512,0.000668375,0.00200512,0.000668375,0.00200512,0.000668375,0.00200512,0.000668375
49,2185.2,0.81767,0.58016,0.99098,0.87348,0.8473,0.89288,0.59636,0.93197,0.54125,1.16223,0.001968,0.000656,0.001968,0.000656,0.001968,0.000656,0.001968,0.000656
50,2229.17,0.82358,0.58261,0.99897,0.86718,0.87501,0.90432,0.59281,0.95783,0.56263,1.18191,0.00193088,0.000643625,0.00193088,0.000643625,0.00193088,0.000643625,0.00193088,0.000643625
51,2272.5,0.79802,0.57788,0.99055,0.88505,0.86566,0.89652,0.58884,0.9556,0.57923,1.18499,0.00189375,0.00063125,0.00189375,0.00063125,0.00189375,0.00063125,0.00189375,0.00063125
52,2315.98,0.81309,0.56683,0.99009,0.89262,0.84512,0.89655,0.58356,0.97149,0.54305,1.18829,0.00185662,0.000618875,0.00185662,0.000618875,0.00185662,0.000618875,0.00185662,0.000618875
53,2359.49,0.79965,0.56245,0.99209,0.85967,0.85846,0.88755,0.58965,0.9384,0.53841,1.16172,0.0018195,0.0006065,0.0018195,0.0006065,0.0018195,0.0006065,0.0018195,0.0006065
54,2403.51,0.7951,0.56581,0.98975,0.87175,0.85983,0.89218,0.59149,0.94352,0.53782,1.17319,0.00178237,0.000594125,0.00178237,0.000594125,0.00178237,0.000594125,0.00178237,0.000594125
55,2446.87,0.7984,0.55959,0.98681,0.8902,0.8453,0.88605,0.5915,0.94034,0.54663,1.17686,0.00174525,0.00058175,0.00174525,0.00058175,0.00174525,0.00058175,0.00174525,0.00058175
56,2490.35,0.79784,0.55733,0.98602,0.88634,0.85347,0.90448,0.60192,0.92448,0.52629,1.15843,0.00170812,0.000569375,0.00170812,0.000569375,0.00170812,0.000569375,0.00170812,0.000569375
57,2534.97,0.78179,0.54199,0.98755,0.87069,0.86792,0.90613,0.59885,0.94884,0.5463,1.1667,0.001671,0.000557,0.001671,0.000557,0.001671,0.000557,0.001671,0.000557
58,2579.46,0.77866,0.54311,0.97525,0.8835,0.85716,0.9048,0.59845,0.92936,0.52474,1.16237,0.00163388,0.000544625,0.00163388,0.000544625,0.00163388,0.000544625,0.00163388,0.000544625
59,2623.52,0.78379,0.54495,0.98799,0.86852,0.85784,0.88544,0.58494,0.95198,0.54479,1.17226,0.00159675,0.00053225,0.00159675,0.00053225,0.00159675,0.00053225,0.00159675,0.00053225
60,2667.64,0.77944,0.5362,0.98423,0.84847,0.86433,0.88956,0.58531,0.96158,0.53613,1.19475,0.00155963,0.000519875,0.00155963,0.000519875,0.00155963,0.000519875,0.00155963,0.000519875
61,2711.82,0.77694,0.53738,0.97925,0.86679,0.86906,0.90385,0.59946,0.95122,0.55166,1.19205,0.0015225,0.0005075,0.0015225,0.0005075,0.0015225,0.0005075,0.0015225,0.0005075
62,2755.95,0.77686,0.52966,0.97797,0.89375,0.8473,0.90437,0.60131,0.95226,0.53882,1.18596,0.00148537,0.000495125,0.00148537,0.000495125,0.00148537,0.000495125,0.00148537,0.000495125
63,2800.44,0.77799,0.53363,0.97311,0.87495,0.85472,0.89502,0.58658,0.96489,0.53453,1.19415,0.00144825,0.00048275,0.00144825,0.00048275,0.00144825,0.00048275,0.00144825,0.00048275
