video,frame,timestamp_sec,vehicle_track_id,vehicle_class,vehicle_conf,vehicle_bbox,matched_person_count,match_scores,raw_overload,confirmed_overload,elapsed_ms,fps
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1000,33.333,62,motorcycle,0.267,484.1 290.2 575.9 398.4,1,1.200,0,0,30.032,33.298
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1001,33.367,61,motorcycle,0.527,493.5 339.4 553.8 399.2,0,,0,1,32.155,31.099
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1001,33.367,62,motorcycle,0.302,483.6 289.7 576.2 400.6,1,1.200,0,0,32.155,31.099
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1002,33.400,61,motorcycle,0.556,493.5 341.1 554.5 399.1,1,1.200,0,1,33.635,29.731
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1003,33.433,61,motorcycle,0.525,493.3 339.1 554.5 399.1,0,,0,1,31.744,31.502
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1003,33.433,62,motorcycle,0.334,489.1 298.7 573.4 399.3,2,1.200 1.055,1,0,31.744,31.502
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1004,33.467,61,motorcycle,0.510,493.7 335.2 555.4 399.1,0,,0,1,31.943,31.306
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1004,33.467,62,motorcycle,0.327,483.3 289.0 576.7 401.5,1,1.200,0,0,31.943,31.306
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1005,33.500,61,motorcycle,0.536,493.6 336.9 555.6 399.1,0,,0,1,30.881,32.382
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1005,33.500,62,motorcycle,0.343,488.6 294.3 573.2 399.1,0,,0,0,30.881,32.382
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1006,33.533,61,motorcycle,0.528,493.6 334.9 556.9 399.3,0,,0,1,28.682,34.865
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1006,33.533,62,motorcycle,0.250,484.0 289.5 575.5 399.0,1,1.200,0,0,28.682,34.865
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1007,33.567,61,motorcycle,0.534,493.9 336.0 556.5 399.3,0,,0,1,33.463,29.884
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1007,33.567,62,motorcycle,0.262,484.7 289.8 575.9 398.7,1,1.200,0,0,33.463,29.884
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1008,33.600,61,motorcycle,0.501,494.0 335.2 556.2 399.2,0,,0,1,34.770,28.761
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1008,33.600,62,motorcycle,0.319,484.7 289.3 575.9 400.1,0,,0,0,34.770,28.761
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1009,33.633,61,motorcycle,0.511,494.0 331.7 556.5 399.1,0,,0,1,31.242,32.008
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1009,33.633,62,motorcycle,0.252,486.1 289.2 576.0 397.2,1,1.200,0,0,31.242,32.008
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1010,33.667,61,motorcycle,0.485,494.0 331.5 557.8 399.1,0,,0,1,32.252,31.005
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1010,33.667,62,motorcycle,0.278,487.0 292.9 573.4 394.5,1,1.200,0,0,32.252,31.005
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1011,33.700,61,motorcycle,0.498,493.6 327.2 561.9 399.5,1,1.200,0,1,31.872,31.375
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1012,33.733,61,motorcycle,0.492,493.4 326.4 561.9 399.2,2,1.200 1.200,1,1,29.938,33.402
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1013,33.767,61,motorcycle,0.510,493.1 324.4 561.7 399.3,0,,0,1,31.977,31.272
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1014,33.800,61,motorcycle,0.498,492.0 314.6 565.9 398.4,0,,0,1,31.643,31.603
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1015,33.833,61,motorcycle,0.472,492.3 319.6 564.7 398.3,2,1.200 1.200,1,1,31.229,32.022
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1016,33.867,61,motorcycle,0.480,492.1 318.7 565.0 398.3,3,1.200 1.200 1.085,1,1,29.706,33.664
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1017,33.900,61,motorcycle,0.480,492.1 319.7 565.2 398.3,2,1.200 1.200,1,1,39.533,25.295
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1018,33.933,61,motorcycle,0.473,491.9 319.7 565.0 398.2,2,1.200 1.200,1,1,32.519,30.751
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1019,33.967,61,motorcycle,0.513,491.9 317.4 565.1 398.2,1,1.200,0,1,30.505,32.782
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1020,34.000,61,motorcycle,0.501,492.0 316.5 565.1 398.3,1,1.200,0,1,26.573,37.632
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1021,34.033,61,motorcycle,0.471,494.0 331.2 556.5 398.5,0,,0,1,45.711,21.876
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1022,34.067,61,motorcycle,0.462,493.9 333.2 555.5 398.5,0,,0,1,32.583,30.691
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1022,34.067,63,motorcycle,0.350,487.4 293.3 573.0 397.3,0,,0,0,32.583,30.691
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1023,34.100,63,motorcycle,0.439,487.2 292.9 572.1 399.9,0,,0,0,34.975,28.592
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1023,34.100,61,motorcycle,0.405,494.1 333.2 554.7 398.5,0,,0,1,34.975,28.592
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1024,34.133,63,motorcycle,0.469,486.6 291.4 573.2 399.5,0,,0,0,30.258,33.050
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1024,34.133,61,motorcycle,0.376,494.2 334.4 553.6 398.3,0,,0,1,30.258,33.050
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1025,34.167,63,motorcycle,0.470,486.5 290.8 572.6 399.6,0,,0,0,31.491,31.755
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1025,34.167,61,motorcycle,0.391,494.1 333.2 554.2 398.3,0,,0,1,31.491,31.755
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1026,34.200,63,motorcycle,0.525,486.0 289.6 573.1 399.4,0,,0,0,39.342,25.418
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1026,34.200,61,motorcycle,0.358,494.2 332.6 553.7 398.2,0,,0,0,39.342,25.418
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1027,34.233,63,motorcycle,0.548,485.8 290.8 573.2 399.2,0,,0,0,30.970,32.289
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1027,34.233,61,motorcycle,0.332,494.2 334.8 552.7 398.2,0,,0,0,30.970,32.289
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1028,34.267,63,motorcycle,0.578,485.5 290.8 573.7 399.1,0,,0,0,34.909,28.646
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1028,34.267,61,motorcycle,0.313,494.3 333.6 553.8 398.1,0,,0,0,34.909,28.646
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1029,34.300,63,motorcycle,0.611,485.0 290.3 573.8 399.0,0,,0,0,31.914,31.334
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1029,34.300,61,motorcycle,0.255,494.0 334.1 553.9 398.1,0,,0,0,31.914,31.334
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1030,34.333,63,motorcycle,0.563,486.1 290.2 573.0 399.2,0,,0,0,39.627,25.236
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1030,34.333,61,motorcycle,0.337,494.6 333.6 553.9 398.1,0,,0,0,39.627,25.236
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1031,34.367,63,motorcycle,0.552,486.1 290.5 573.2 399.3,0,,0,0,37.778,26.470
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1031,34.367,61,motorcycle,0.318,494.8 333.2 553.4 398.1,0,,0,0,37.778,26.470
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1032,34.400,63,motorcycle,0.554,486.2 290.5 573.4 399.4,0,,0,0,29.510,33.887
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1032,34.400,61,motorcycle,0.296,494.8 332.5 554.4 398.1,0,,0,0,29.510,33.887
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1033,34.433,63,motorcycle,0.526,487.6 293.2 572.8 399.7,0,,0,0,30.226,33.084
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1034,34.467,63,motorcycle,0.596,486.0 290.1 573.8 399.3,0,,0,0,36.492,27.404
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1034,34.467,61,motorcycle,0.259,494.1 332.4 555.5 398.1,0,,0,0,36.492,27.404
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1035,34.500,63,motorcycle,0.598,488.2 294.0 573.5 399.8,0,,0,0,37.767,26.478
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1036,34.533,63,motorcycle,0.580,488.4 294.7 573.5 399.8,0,,0,0,32.572,30.702
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1037,34.567,63,motorcycle,0.546,488.2 295.5 574.2 399.9,0,,0,0,32.475,30.793
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1038,34.600,63,motorcycle,0.586,489.5 300.6 574.1 399.8,0,,0,0,30.932,32.329
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1039,34.633,63,motorcycle,0.531,488.7 298.7 573.9 399.7,0,,0,0,27.738,36.052
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1040,34.667,63,motorcycle,0.561,488.2 299.0 574.6 399.5,0,,0,0,32.862,30.430
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1041,34.700,63,motorcycle,0.568,487.3 296.7 574.0 399.5,0,,0,0,29.657,33.719
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1042,34.733,63,motorcycle,0.572,487.3 298.1 573.2 399.2,0,,0,0,33.828,29.561
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1043,34.767,63,motorcycle,0.538,488.9 300.6 572.8 399.2,0,,0,0,31.649,31.596
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1044,34.800,63,motorcycle,0.543,487.2 297.3 572.5 399.1,0,,0,0,38.026,26.298
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1045,34.833,63,motorcycle,0.479,488.0 295.4 571.5 399.0,0,,0,0,32.022,31.229
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1046,34.867,63,motorcycle,0.451,487.4 292.4 572.8 398.8,0,,0,0,52.341,19.105
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1047,34.900,63,motorcycle,0.498,487.4 291.5 571.8 399.1,0,,0,0,29.013,34.467
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1048,34.933,63,motorcycle,0.508,487.2 292.2 573.2 399.0,0,,0,0,30.498,32.789
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1049,34.967,63,motorcycle,0.486,488.1 293.1 573.7 399.0,0,,0,0,31.484,31.762
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1049,34.967,64,motorcycle,0.426,493.5 333.5 556.8 397.6,0,,0,0,31.484,31.762
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1050,35.000,63,motorcycle,0.479,488.6 292.0 574.8 398.3,0,,0,0,33.936,29.468
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1050,35.000,64,motorcycle,0.407,494.0 334.0 557.2 397.6,0,,0,0,33.936,29.468
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1051,35.033,63,motorcycle,0.455,488.6 289.3 575.0 398.5,0,,0,0,35.096,28.493
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1051,35.033,64,motorcycle,0.420,494.6 332.7 556.9 397.7,0,,0,0,35.096,28.493
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1052,35.067,64,motorcycle,0.445,494.7 333.3 556.7 397.6,0,,0,0,33.233,30.090
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1052,35.067,63,motorcycle,0.436,489.2 293.7 573.6 399.1,0,,0,0,33.233,30.090
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1053,35.100,63,motorcycle,0.449,488.5 291.1 574.1 399.0,0,,0,0,34.035,29.382
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1053,35.100,64,motorcycle,0.407,494.6 334.6 557.1 397.6,0,,0,0,34.035,29.382
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1054,35.133,63,motorcycle,0.441,489.0 291.2 574.3 399.0,0,,0,0,29.984,33.351
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1054,35.133,64,motorcycle,0.408,495.0 334.4 556.6 397.7,0,,0,0,29.984,33.351
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1055,35.167,64,motorcycle,0.409,495.1 336.0 556.2 397.5,0,,0,0,33.919,29.482
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1055,35.167,63,motorcycle,0.390,488.8 289.8 574.6 398.6,0,,0,0,33.919,29.482
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1056,35.200,63,motorcycle,0.380,488.1 287.4 575.0 398.4,0,,0,0,32.059,31.192
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1056,35.200,64,motorcycle,0.376,495.4 336.4 556.1 397.4,0,,0,0,32.059,31.192
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1057,35.233,64,motorcycle,0.454,495.1 334.8 558.4 397.4,1,1.054,0,0,31.375,31.872
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1057,35.233,63,motorcycle,0.275,489.5 295.4 575.0 393.8,1,1.200,0,0,31.375,31.872
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1058,35.267,63,motorcycle,0.474,491.8 299.5 573.5 398.8,1,1.200,0,0,31.062,32.193
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1058,35.267,64,motorcycle,0.282,495.0 339.7 553.2 397.2,0,,0,0,31.062,32.193
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1059,35.300,64,motorcycle,0.495,494.5 327.7 563.2 398.0,2,1.200 1.117,1,0,30.379,32.917
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1060,35.333,64,motorcycle,0.502,494.7 327.1 562.5 398.0,2,1.200 1.116,1,1,33.335,29.998
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1061,35.367,64,motorcycle,0.500,495.5 332.6 559.0 397.3,2,1.200 1.066,1,1,34.176,29.260
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1062,35.400,64,motorcycle,0.503,494.7 326.9 562.3 398.0,2,1.200 1.115,1,1,33.518,29.835
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1063,35.433,64,motorcycle,0.511,495.2 332.9 558.5 397.3,2,1.200 1.051,1,1,32.104,31.149
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1064,35.467,64,motorcycle,0.505,495.4 332.9 558.6 397.3,2,1.200 1.053,1,1,29.841,33.511
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1065,35.500,64,motorcycle,0.501,494.5 326.6 562.6 398.0,2,1.200 1.112,1,1,32.123,31.130
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1066,35.533,64,motorcycle,0.528,493.5 319.7 565.4 397.4,2,1.200 1.093,1,1,34.590,28.910
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1067,35.567,64,motorcycle,0.536,493.4 319.2 564.8 397.4,2,1.200 1.093,1,1,29.600,33.784
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1068,35.600,64,motorcycle,0.532,494.1 319.6 564.2 397.4,2,1.200 1.095,1,1,30.982,32.277
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1069,35.633,64,motorcycle,0.517,494.1 319.4 564.1 397.4,2,1.200 1.096,1,1,32.883,30.411
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1070,35.667,64,motorcycle,0.527,494.4 320.9 564.1 397.4,2,1.200 1.100,1,1,29.976,33.360
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1071,35.700,64,motorcycle,0.535,494.2 319.1 564.6 397.3,2,1.200 1.095,1,1,30.704,32.569
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1072,35.733,64,motorcycle,0.513,494.6 320.4 564.1 397.2,2,1.200 1.099,1,1,29.817,33.538
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1073,35.767,64,motorcycle,0.501,494.7 320.8 564.0 397.2,2,1.200 1.100,1,1,32.229,31.028
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1074,35.800,64,motorcycle,0.419,495.9 332.0 556.7 397.4,0,,0,1,32.170,31.085
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1074,35.800,65,motorcycle,0.261,487.6 285.2 573.9 393.6,1,1.200,0,0,32.170,31.085
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1075,35.833,65,motorcycle,0.450,491.2 296.0 574.0 398.8,1,1.200,0,0,31.424,31.823
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1076,35.867,65,motorcycle,0.431,491.2 295.9 573.9 398.6,1,1.200,0,0,33.007,30.297
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1077,35.900,65,motorcycle,0.413,489.0 290.4 573.9 398.5,0,,0,0,33.031,30.275
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1077,35.900,64,motorcycle,0.369,495.8 331.7 557.2 397.3,0,,0,1,33.031,30.275
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1078,35.933,64,motorcycle,0.376,496.4 332.5 556.6 397.3,0,,0,1,31.565,31.680
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1078,35.933,65,motorcycle,0.349,489.6 291.3 573.4 398.4,0,,0,0,31.565,31.680
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1079,35.967,65,motorcycle,0.390,488.9 290.2 573.6 398.4,0,,0,0,31.333,31.915
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1079,35.967,64,motorcycle,0.349,496.3 332.6 556.3 397.3,0,,0,1,31.333,31.915
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1080,36.000,65,motorcycle,0.437,488.4 290.6 573.9 398.4,0,,0,0,30.626,32.652
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1080,36.000,64,motorcycle,0.351,495.7 332.3 556.9 397.3,1,1.200,0,1,30.626,32.652
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1081,36.033,65,motorcycle,0.415,487.5 288.3 574.0 398.4,0,,0,0,31.234,32.017
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1081,36.033,64,motorcycle,0.333,495.6 333.0 556.1 397.4,0,,0,1,31.234,32.017
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1082,36.067,65,motorcycle,0.383,487.7 287.7 573.8 398.4,0,,0,0,30.155,33.162
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1082,36.067,64,motorcycle,0.336,495.7 333.6 556.5 397.4,0,,0,1,30.155,33.162
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1083,36.100,65,motorcycle,0.391,488.1 288.9 573.8 398.4,0,,0,0,29.134,34.324
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1083,36.100,64,motorcycle,0.342,495.7 333.5 556.3 397.3,1,1.200,0,1,29.134,34.324
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1084,36.133,65,motorcycle,0.417,487.6 288.1 573.9 398.4,0,,0,0,31.579,31.666
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1084,36.133,64,motorcycle,0.351,495.5 333.7 556.6 397.3,0,,0,1,31.579,31.666
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1085,36.167,65,motorcycle,0.375,487.9 287.2 573.9 398.2,0,,0,0,41.643,24.013
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1085,36.167,64,motorcycle,0.337,495.6 334.0 556.2 397.3,0,,0,1,41.643,24.013
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1086,36.200,65,motorcycle,0.358,487.3 286.9 574.5 398.3,0,,0,0,33.747,29.632
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1086,36.200,64,motorcycle,0.314,496.0 334.6 556.1 397.3,0,,0,1,33.747,29.632
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1087,36.233,65,motorcycle,0.338,487.5 286.6 574.3 398.2,0,,0,0,31.223,32.028
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1087,36.233,64,motorcycle,0.317,495.9 335.1 556.5 397.3,0,,0,1,31.223,32.028
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1088,36.267,65,motorcycle,0.339,488.1 288.2 574.2 398.1,0,,0,0,40.210,24.869
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1088,36.267,64,motorcycle,0.323,495.8 335.7 556.6 397.1,0,,0,1,40.210,24.869
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1089,36.300,65,motorcycle,0.340,486.7 285.0 574.9 397.8,0,,0,0,34.307,29.148
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1089,36.300,64,motorcycle,0.281,495.9 335.9 555.9 397.1,0,,0,0,34.307,29.148
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1090,36.333,64,motorcycle,0.321,496.1 332.8 558.6 397.4,0,,0,0,32.505,30.765
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1090,36.333,65,motorcycle,0.284,487.8 287.2 574.3 397.8,0,,0,0,32.505,30.765
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1091,36.367,64,motorcycle,0.322,496.2 332.7 558.4 397.4,0,,0,0,29.995,33.339
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1091,36.367,65,motorcycle,0.275,488.2 288.3 574.3 397.7,0,,0,0,29.995,33.339
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1092,36.400,64,motorcycle,0.345,496.8 335.6 554.9 396.7,0,,0,0,32.099,31.154
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1092,36.400,65,motorcycle,0.284,488.6 289.4 574.2 397.5,0,,0,0,32.099,31.154
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1093,36.433,64,motorcycle,0.430,496.8 335.9 555.9 396.7,0,,0,0,30.411,32.883
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1093,36.433,65,motorcycle,0.330,491.4 294.9 575.6 396.1,1,1.200,0,0,30.411,32.883
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1094,36.467,64,motorcycle,0.444,496.0 330.1 557.3 396.8,0,,0,0,56.395,17.732
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1094,36.467,65,motorcycle,0.264,484.6 286.2 576.6 396.3,1,1.200,0,0,56.395,17.732
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1095,36.500,64,motorcycle,0.472,495.4 328.2 560.2 397.5,1,1.200,0,0,32.492,30.777
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1096,36.533,64,motorcycle,0.410,495.1 329.0 559.8 397.3,0,,0,0,30.749,32.522
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1096,36.533,65,motorcycle,0.252,488.8 288.8 575.9 391.2,1,1.200,0,0,30.749,32.522
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1097,36.567,64,motorcycle,0.416,495.1 329.5 559.8 397.3,0,,0,0,32.330,30.931
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1097,36.567,65,motorcycle,0.262,488.7 288.5 575.8 391.6,0,,0,0,32.330,30.931
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1098,36.600,64,motorcycle,0.402,495.2 330.8 559.5 397.3,0,,0,0,29.796,33.562
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1098,36.600,65,motorcycle,0.256,488.1 285.2 575.6 391.6,0,,0,0,29.796,33.562
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1099,36.633,64,motorcycle,0.399,495.2 331.4 559.6 397.3,0,,0,0,32.319,30.942
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1099,36.633,65,motorcycle,0.356,489.0 287.5 575.5 396.2,0,,0,0,32.319,30.942
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1100,36.667,65,motorcycle,0.443,487.3 283.8 576.0 396.6,0,,0,0,29.856,33.494
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1100,36.667,64,motorcycle,0.330,496.0 330.0 557.3 396.9,0,,0,0,29.856,33.494
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1101,36.700,65,motorcycle,0.380,486.3 285.4 576.2 397.5,0,,0,0,28.587,34.981
